162 NGVS-UCD162 NGVS-J122354.08+070457.0 l 185.9753180  7.0824915 0.022 21.185 0.003               1.182 0.012  0.838 0.006  0.948 0.009 -0.007 1
163 NGVS-UCD163 NGVS-J122359.08+164107.8 l 185.9961587 16.6854967 0.028 19.244 0.001               1.377 0.004  0.927 0.002  1.064 0.002  0.042 1
164 NGVS-UCD164 NGVS-J122406.15+160901.7 l 186.0256305 16.1504824 0.024 20.619 0.002               0.978 0.006  0.771 0.004  0.810 0.005 -0.032 1
165 NGVS-UCD165 NGVS-J122416.65+130029.0 l 186.0693841 13.0080615 0.042 21.339 0.003               0.897 0.010  0.706 0.007  0.755 0.010  0.039 1
166 NGVS-UCD166 NGVS-J122420.65+160602.5 l 186.0860279 16.1006945 0.024 21.011 0.003               1.034 0.008  0.775 0.005  0.888 0.007  0.030 1
167 NGVS-UCD167 NGVS-J122420.77+071841.7 l 186.0865524  7.3115896 0.021 20.048 0.002 16.938 0.061  1.392 0.006  0.938 0.003  1.085 0.004 -0.035 1
168 NGVS-UCD168 NGVS-J122424.28+071338.4 l 186.1011620  7.2273258 0.020 21.221 0.003               0.974 0.011  0.605 0.007  0.652 0.012  0.067 1
169 NGVS-UCD169 NGVS-J122437.09+134447.5 l 186.1545428 13.7465303 0.040 20.269 0.002 17.742 0.120  0.863 0.006  0.653 0.004  0.778 0.005  0.091 0
170 NGVS-UCD170 NGVS-J122443.34+111225.3 l 186.1805789 11.2070316 0.029 21.415 0.004               1.002 0.012  0.815 0.007  0.879 0.010 -0.041 1
171 NGVS-UCD171 NGVS-J122443.85+053746.7 l 186.1827187  5.6296297 0.021 19.097 0.001 15.513 0.015  1.390 0.004  1.348 0.002  1.661 0.002 -0.006 1
172 NGVS-UCD172 NGVS-J122444.30+123447.4 l 186.1846024 12.5798396 0.037 21.318 0.003               0.911 0.010  0.753 0.007  0.811 0.009  0.005 0
173 NGVS-UCD173 NGVS-J122444.75+150214.6 l 186.1864577 15.0373829 0.024 21.250 0.003               0.963 0.011  0.584 0.007  0.662 0.010  0.056 1
174 NGVS-UCD174 NGVS-J122445.71+162152.3 l 186.1904666 16.3645379 0.026 19.917 0.001               1.064 0.005  0.797 0.003  0.900 0.004  0.038 0
175 NGVS-UCD175 NGVS-J122446.23+122030.4 l 186.1926404 12.3417837 0.036 20.427 0.002 18.198 0.177  0.933 0.005  0.713 0.004  0.780 0.004 -0.034 1
176 NGVS-UCD176 NGVS-J122449.57+064534.5 s 186.2065257  6.7595961 0.027 18.714 0.005 15.727 0.019               0.745 0.012  0.913 0.013  0.395 0
177 NGVS-UCD177 NGVS-J122452.42+101200.0 l 186.2184031 10.2000073 0.026 21.368 0.004               0.942 0.011  0.582 0.008  0.665 0.011  0.014 1
178 NGVS-UCD178 NGVS-J122456.48+114309.6 l 186.2353418 11.7193458 0.036 21.070 0.003               0.931 0.009  0.680 0.007  0.671 0.009  0.064 0
179 NGVS-UCD179 NGVS-J122456.59+140008.4 l 186.2358097 14.0023324 0.042 21.318 0.003               0.913 0.010  0.725 0.007  0.824 0.009  0.015 1
180 NGVS-UCD180 NGVS-J122458.08+125342.2 l 186.2419985 12.8950443 0.041 20.885 0.003 18.262 0.223  1.207 0.010  0.861 0.005  0.983 0.007 -0.030 1
181 NGVS-UCD181 NGVS-J122459.42+104615.5 s 186.2475917 10.7709757 0.034 18.594 0.005 15.004 0.011  1.642 0.020  1.140 0.010  1.422 0.011  0.104 0
182 NGVS-UCD182 NGVS-J122503.27+092223.0 s 186.2636097  9.3730672 0.023 16.596 0.002 13.292 0.003  1.558 0.007               1.328 0.004  0.395 0
183 NGVS-UCD183 NGVS-J122516.37+073305.7 l 186.3182266  7.5515925 0.024 21.172 0.003               1.045 0.010  0.680 0.007  0.771 0.010 -0.014 1
184 NGVS-UCD184 NGVS-J122517.15+103000.8 l 186.3214418 10.5002175 0.031 21.238 0.003               0.947 0.009  0.673 0.007  0.716 0.009  0.019 1
185 NGVS-UCD185 NGVS-J122520.37+124244.9 l 186.3348603 12.7124795 0.037 21.038 0.004               0.869 0.011  0.712 0.008  0.809 0.009  0.034 1
186 NGVS-UCD186 NGVS-J122528.65+101828.3 l 186.3693718 10.3078580 0.030 21.481 0.004               0.986 0.012  0.642 0.009  0.732 0.011 -0.028 1
187 NGVS-UCD187 NGVS-J122529.17+171214.0 l 186.3715497 17.2038785 0.027 21.267 0.003               0.891 0.011  0.642 0.007  0.647 0.011  0.076 1
188 NGVS-UCD188 NGVS-J122531.18+130136.8 l 186.3799080 13.0268844 0.032 20.375 0.002 17.835 0.123  1.082 0.006  0.814 0.004  0.910 0.005  0.032 1
189 NGVS-UCD189 NGVS-J122532.82+113656.6 l 186.3867590 11.6157104 0.033 21.277 0.004               0.851 0.010  0.607 0.009  0.661 0.012  0.014 1
190 NGVS-UCD190 NGVS-J122537.48+124954.7 l 186.4061852 12.8318508 0.034 19.889 0.001 17.345 0.086  1.045 0.004  0.749 0.002  0.785 0.003  0.072 1
191 NGVS-UCD191 NGVS-J122538.30+125441.2 l 186.4095729 12.9114374 0.031 19.745 0.001 17.327 0.084  0.978 0.004  0.718 0.002  0.765 0.003  0.046 1
192 NGVS-UCD192 NGVS-J122544.05+124922.8 l 186.4335521 12.8229942 0.032 19.876 0.001 17.817 0.133  0.978 0.004  0.721 0.003  0.746 0.003  0.025 1
193 NGVS-UCD193 NGVS-J122544.68+130011.3 l 186.4361641 13.0031515 0.030 20.560 0.002               1.134 0.006  0.843 0.004  0.943 0.004  0.019 1
194 NGVS-UCD194 NGVS-J122549.94+084645.9 l 186.4580934  8.7794166 0.020 20.667 0.002 18.604 0.230  0.872 0.007  0.584 0.005  0.641 0.007  0.047 1
195 NGVS-UCD195 NGVS-J122554.23+054831.9 l 186.4759467  5.8088584 0.023 20.882 0.002 18.475 0.225  0.987 0.008  0.632 0.005  0.674 0.007  0.047 1
196 NGVS-UCD196 NGVS-J122554.43+103536.6 l 186.4767721 10.5934888 0.032 21.309 0.004               0.899 0.009  0.633 0.007  0.663 0.010 -0.034 1
197 NGVS-UCD197 NGVS-J122555.28+072329.9 l 186.4803246  7.3916381 0.025 21.264 0.003               1.038 0.012  0.770 0.006  0.910 0.010 -0.014 1
198 NGVS-UCD198 NGVS-J122556.22+131305.8 l 186.4842522 13.2182872 0.029 21.467 0.006               0.927 0.013  0.607 0.015  0.684 0.013  0.012 1
199 NGVS-UCD199 NGVS-J122556.47+130402.3 l 186.4852943 13.0672926 0.029 20.247 0.002 17.827 0.136  0.929 0.005  0.683 0.004  0.779 0.004  0.040 1
200 NGVS-UCD200 NGVS-J122557.92+100313.6 s 186.4913400 10.0537714 0.024 18.296 0.004 15.215 0.012  1.184 0.014  0.830 0.009  1.022 0.011  0.340 0
201 NGVS-UCD201 NGVS-J122600.38+054353.9 l 186.5015758  5.7316325 0.021 21.312 0.003               0.887 0.010  0.604 0.007  0.667 0.009 -0.001 1
202 NGVS-UCD202 NGVS-J122601.04+124915.4 l 186.5043390 12.8209509 0.030 21.388 0.004               0.992 0.011  0.698 0.007  0.785 0.009 -0.010 1
203 NGVS-UCD203 NGVS-J122603.82+151958.2 l 186.5159283 15.3328445 0.021 19.602 0.001 17.536 0.119  1.006 0.003  0.693 0.002  0.743 0.003 -0.037 0
204 NGVS-UCD204 NGVS-J122606.70+125139.3 l 186.5279324 12.8609296 0.029 19.306 0.001 16.609 0.042  1.095 0.004  0.794 0.002  0.927 0.003  0.293 0
205 NGVS-UCD205 NGVS-J122608.22+130121.4 l 186.5342596 13.0226076 0.029 20.360 0.002 18.138 0.180  0.944 0.004  0.720 0.003  0.755 0.004 -0.007 1
206 NGVS-UCD206 NGVS-J122610.07+125835.8 l 186.5419664 12.9766181 0.030 20.937 0.003               1.096 0.009  0.826 0.005  0.875 0.007 -0.054 1
207 NGVS-UCD207 NGVS-J122613.11+130643.2 l 186.5546323 13.1120099 0.029 20.106 0.001               0.887 0.004  0.693 0.003  0.747 0.004  0.300 1
208 NGVS-UCD208 NGVS-J122613.71+055421.7 l 186.5571068  5.9060183 0.020 20.524 0.002 18.159 0.163  0.879 0.006  0.540 0.004  0.638 0.007  0.041 1
209 NGVS-UCD209 NGVS-J122615.85+051127.0 l 186.5660400  5.1908274 0.018 21.144 0.003               0.908 0.010  0.654 0.006  0.763 0.008  0.029 1
210 NGVS-UCD210 NGVS-J122616.52+051747.7 l 186.5688168  5.2965786 0.018 21.206 0.003               1.018 0.011  0.690 0.006  0.837 0.008  0.031 1
211 NGVS-UCD211 NGVS-J122622.12+082429.6 l 186.5921473  8.4082311 0.022 21.099 0.003 18.398 0.209  0.905 0.009  0.701 0.006  0.802 0.009 -0.013 1
212 NGVS-UCD212 NGVS-J122624.79+141209.8 l 186.6032978 14.2027255 0.047 21.332 0.004               0.889 0.011  0.735 0.008  0.858 0.009  0.030 1
213 NGVS-UCD213 NGVS-J122624.94+103454.7 l 186.6039312 10.5818717 0.034 19.143 0.001 16.782 0.052  1.053 0.003  0.719 0.002  0.846 0.002  0.110 0
214 NGVS-UCD214 NGVS-J122628.28+171525.6 l 186.6178416 17.2571016 0.030 19.373 0.001               1.170 0.005  0.866 0.003  0.984 0.004  0.135 0
215 NGVS-UCD215 NGVS-J122628.69+125642.6 l 186.6195422 12.9451731 0.029 19.588 0.001 16.728 0.049  1.276 0.004  0.875 0.002  1.065 0.003  0.085 1
216 NGVS-UCD216 NGVS-J122630.57+121159.8 l 186.6273933 12.1999470 0.028 20.934 0.002 18.594 0.244  1.010 0.008  0.662 0.005  0.774 0.009  0.049 1
217 NGVS-UCD217 NGVS-J122633.05+123847.6 l 186.6377232 12.6465448 0.032 21.201 0.003               0.964 0.008  0.683 0.006  0.742 0.009 -0.001 1
218 NGVS-UCD218 NGVS-J122636.42+125512.9 l 186.6517649 12.9202432 0.028 18.846 0.001 15.939 0.023  1.318 0.002  0.900 0.001  1.093 0.002  0.008 1
219 NGVS-UCD219 NGVS-J122638.52+123702.7 l 186.6604828 12.6174078 0.032 20.452 0.002 18.338 0.194  1.008 0.005  0.697 0.004  0.760 0.005  0.018 1
220 NGVS-UCD220 NGVS-J122638.79+124545.8 l 186.6616379 12.7627091 0.030 20.409 0.002 17.986 0.142  0.996 0.005  0.700 0.004  0.818 0.005  0.023 1
221 NGVS-UCD221 NGVS-J122640.85+154555.0 l 186.6702257 15.7652708 0.026 20.131 0.002 16.356 0.046  1.644 0.006  1.152 0.003  1.399 0.003  0.054 0
222 NGVS-UCD222 NGVS-J122643.32+121743.9 l 186.6804830 12.2955235 0.027 20.654 0.002 18.229 0.167  0.933 0.007  0.692 0.004  0.855 0.007  0.092 0
223 NGVS-UCD223 NGVS-J122646.48+131732.2 l 186.6936702 13.2922909 0.027 21.295 0.003               0.903 0.008  0.683 0.006  0.732 0.009  0.009 0
224 NGVS-UCD224 NGVS-J122650.24+161618.3 s 186.7093386 16.2717391 0.025 16.631 0.002               1.424 0.007  0.895 0.004  1.205 0.005  0.339 0
225 NGVS-UCD225 NGVS-J122650.55+131914.1 l 186.7106063 13.3205733 0.026 21.350 0.003               0.981 0.009  0.711 0.007  0.793 0.010  0.011 1
226 NGVS-UCD226 NGVS-J122651.24+131058.5 l 186.7134865 13.1829051 0.028 19.873 0.001               0.078 0.004 -0.607 0.008 -0.568 0.014  0.185 0
227 NGVS-UCD227 NGVS-J122654.57+150309.6 l 186.7273593 15.0526728 0.033 20.029 0.002               0.102 0.004 -0.106 0.006 -0.144 0.009 -2.105 0
228 NGVS-UCD228 NGVS-J122654.62+170205.2 l 186.7275653 17.0347741 0.026 20.993 0.003               1.046 0.011  0.627 0.006  0.725 0.011 -0.028 1
229 NGVS-UCD229 NGVS-J122654.72+084129.9 l 186.7279848  8.6916361 0.019 21.288 0.003               0.927 0.012  0.596 0.008  0.691 0.011  0.008 1
230 NGVS-UCD230 NGVS-J122654.77+112431.2 l 186.7281979 11.4086551 0.037 21.321 0.004               1.003 0.011  0.737 0.007  0.856 0.008 -0.037 1
231 NGVS-UCD231 NGVS-J122656.56+123532.2 l 186.7356523 12.5922703 0.031 19.690 0.001 17.183 0.068  1.085 0.003  0.798 0.002  0.930 0.003  0.082 1
232 NGVS-UCD232 NGVS-J122703.08+123338.4 l 186.7628427 12.5606589 0.030 19.706 0.001 16.792 0.048  1.041 0.005  0.760 0.003  0.988 0.004  0.432 0
233 NGVS-UCD233 NGVS-J122705.40+151750.6 l 186.7724863 15.2973929 0.025 21.492 0.004               1.023 0.013  0.716 0.008  0.811 0.011 -0.016 1
234 NGVS-UCD234 NGVS-J122713.93+124021.2 l 186.8080543 12.6725514 0.030 20.227 0.002 17.639 0.101  0.992 0.005  0.678 0.004  0.830 0.005  0.093 1
235 NGVS-UCD235 NGVS-J122715.62+123207.1 l 186.8150697 12.5353191 0.028 20.440 0.002 18.155 0.164  0.871 0.005  0.502 0.004  0.657 0.006  0.057 1
236 NGVS-UCD236 NGVS-J122722.87+123259.1 l 186.8453030 12.5497623 0.028 20.558 0.002 17.786 0.117  1.151 0.006  0.815 0.004  0.964 0.005  0.030 1
237 NGVS-UCD237 NGVS-J122725.51+160949.2 l 186.8562983 16.1636647 0.024 20.469 0.002               0.855 0.005  0.590 0.004  0.674 0.005  0.121 1
238 NGVS-UCD238 NGVS-J122725.58+085002.1 l 186.8565918  8.8339101 0.024 20.511 0.002 16.847 0.054  1.640 0.009  1.127 0.003  1.442 0.004  0.018 1
239 NGVS-UCD239 NGVS-J122725.97+155953.2 l 186.8582092 15.9981161 0.030 21.403 0.004               0.974 0.011  0.788 0.007  0.915 0.010  0.022 1
240 NGVS-UCD240 NGVS-J122727.19+125546.0 l 186.8632849 12.9294425 0.028 20.908 0.002               0.923 0.006  0.670 0.005  0.739 0.007 -0.014 1
241 NGVS-UCD241 NGVS-J122727.56+163929.6 l 186.8648136 16.6582171 0.022 20.667 0.002               0.879 0.007  0.768 0.004  0.837 0.007  0.024 0
242 NGVS-UCD242 NGVS-J122732.01+162232.8 l 186.8833828 16.3757873 0.023 21.383 0.004               0.998 0.015  0.711 0.009  0.805 0.013 -0.046 1
243 NGVS-UCD243 NGVS-J122737.62+162409.9 l 186.9067305 16.4027577 0.023 21.397 0.004               0.851 0.011  0.568 0.007  0.656 0.013 -0.015 1
244 NGVS-UCD244 NGVS-J122744.26+072542.5 l 186.9344272  7.4284640 0.022 20.565 0.002 18.211 0.184  0.948 0.006  0.648 0.004  0.732 0.006 -0.018 1
245 NGVS-UCD245 NGVS-J122745.56+124356.4 l 186.9398404 12.7323293 0.029 21.429 0.003               1.050 0.010  0.696 0.007  0.777 0.010  0.005 1
246 NGVS-UCD246 NGVS-J122749.26+152141.7 l 186.9552700 15.3615749 0.027 21.175 0.003               0.976 0.009  0.721 0.006  0.766 0.008  0.006 1
247 NGVS-UCD247 NGVS-J122802.11+101019.4 l 187.0088009 10.1720442 0.025 21.039 0.003               0.953 0.010  0.530 0.007  0.659 0.009  0.011 1
248 NGVS-UCD248 NGVS-J122802.90+132556.3 l 187.0120885 13.4323092 0.028 21.468 0.005               0.953 0.013  0.666 0.010  0.707 0.016  0.013 1
249 NGVS-UCD249 NGVS-J122803.46+065343.1 l 187.0144136  6.8953085 0.020 21.373 0.004 18.698 0.246  0.969 0.011  0.705 0.007  0.826 0.011  0.020 1
250 NGVS-UCD250 NGVS-J122804.95+133643.2 l 187.0206230 13.6120065 0.032 20.541 0.002 18.161 0.162  1.023 0.008  0.738 0.005  0.810 0.006  0.438 0
251 NGVS-UCD251 NGVS-J122804.99+133441.0 l 187.0208051 13.5780461 0.032 19.725 0.001 17.087 0.061  1.082 0.005  0.764 0.003  0.811 0.003  0.466 0
252 NGVS-UCD252 NGVS-J122806.62+122436.4 l 187.0275984 12.4101112 0.028 20.838 0.002               0.967 0.007  0.677 0.005  0.765 0.008  0.032 1
253 NGVS-UCD253 NGVS-J122807.59+110743.0 l 187.0316284 11.1286193 0.034 21.149 0.003               0.930 0.010  0.612 0.007  0.654 0.010  0.020 0
254 NGVS-UCD254 NGVS-J122810.61+094132.5 l 187.0442062  9.6923589 0.022 21.441 0.004               0.902 0.013  0.590 0.009  0.714 0.011 -0.074 0
255 NGVS-UCD255 NGVS-J122810.85+124333.7 l 187.0452024 12.7260184 0.024 21.334 0.004               0.981 0.010  0.680 0.007  0.755 0.012  0.002 0
256 NGVS-UCD256 NGVS-J122812.03+102155.1 l 187.0501411 10.3653090 0.028 20.533 0.002 18.287 0.183  0.965 0.008  0.717 0.005  0.786 0.006  0.087 0
257 NGVS-UCD257 NGVS-J122814.50+085950.3 l 187.0604065  8.9973068 0.019 21.031 0.003               0.850 0.009  0.627 0.006  0.769 0.009  0.151 0
258 NGVS-UCD258 NGVS-J122815.12+073316.3 l 187.0629968  7.5545279 0.025 21.208 0.003               1.018 0.010  0.573 0.008  0.656 0.011 -0.033 1
259 NGVS-UCD259 NGVS-J122818.74+112751.6 l 187.0780647 11.4643426 0.032 21.444 0.004               0.906 0.011  0.632 0.008  0.707 0.010 -0.016 1
260 NGVS-UCD260 NGVS-J122819.41+142454.4 l 187.0808949 14.4151140 0.033 21.001 0.003 18.502 0.223  0.937 0.009  0.650 0.006  0.714 0.008  0.043 1
261 NGVS-UCD261 NGVS-J122823.15+045312.0 l 187.0964715  4.8866652 0.016 21.380 0.003               0.986 0.012  0.657 0.007  0.670 0.010 -0.014 1
262 NGVS-UCD262 NGVS-J122823.88+110855.8 l 187.0995043 11.1488368 0.034 21.428 0.004               0.907 0.011  0.624 0.008  0.686 0.011 -0.017 1
263 NGVS-UCD263 NGVS-J122823.99+130725.6 l 187.0999431 13.1237853 0.023 20.351 0.002 17.968 0.144  1.050 0.005  0.715 0.004  0.809 0.005  0.048 1
264 NGVS-UCD264 NGVS-J122828.04+061828.9 l 187.1168536  6.3080382 0.016 21.218 0.003               0.886 0.011  0.724 0.006  0.762 0.012  0.029 1
265 NGVS-UCD265 NGVS-J122831.77+162814.6 l 187.1323807 16.4707183 0.027 20.495 0.002               0.856 0.007  0.772 0.004  0.820 0.006  0.002 0
266 NGVS-UCD266 NGVS-J122834.04+163419.1 l 187.1418225 16.5719590 0.027 20.965 0.003               0.993 0.009  0.781 0.005  0.853 0.009 -0.016 1
267 NGVS-UCD267 NGVS-J122835.88+080554.6 l 187.1494857  8.0985001 0.021 21.162 0.003               1.009 0.010  0.612 0.006  0.743 0.011  0.013 1
268 NGVS-UCD268 NGVS-J122837.21+122845.6 l 187.1550543 12.4793259 0.024 20.937 0.003               1.013 0.008  0.725 0.005  0.888 0.008  0.009 1
269 NGVS-UCD269 NGVS-J122844.78+072457.5 l 187.1865987  7.4159702 0.023 20.132 0.001 17.616 0.102  1.078 0.005  0.784 0.003  0.945 0.004 -0.022 1
270 NGVS-UCD270 NGVS-J122849.72+140927.2 l 187.2071836 14.1575645 0.046 21.385 0.005               0.971 0.015  0.743 0.010  0.875 0.012  0.149 0
271 NGVS-UCD271 NGVS-J122854.59+090149.2 l 187.2274546  9.0303355 0.019 21.332 0.003               0.873 0.010  0.621 0.007  0.662 0.012 -0.008 0
272 NGVS-UCD272 NGVS-J122855.03+132532.2 l 187.2293003 13.4256062 0.026 19.860 0.001 17.564 0.093  1.094 0.004  0.730 0.003  0.892 0.003  0.033 1
273 NGVS-UCD273 NGVS-J122856.78+113648.5 l 187.2365947 11.6134746 0.031 20.090 0.001 17.541 0.126  1.032 0.004  0.727 0.003  0.866 0.004  0.061 1
274 NGVS-UCD274 NGVS-J122856.90+130220.5 l 187.2370684 13.0390245 0.022 21.267 0.004               0.930 0.010  0.691 0.008  0.811 0.012  0.091 1
275 NGVS-UCD275 NGVS-J122857.39+155527.5 l 187.2391391 15.9242954 0.033 21.336 0.004               0.860 0.010  0.632 0.008  0.689 0.011 -0.029 1
276 NGVS-UCD276 NGVS-J122857.56+131430.9 s 187.2398539 13.2419121 0.023 15.353 0.001 12.124 0.002  1.487 0.005  1.012 0.002  1.295 0.003  0.341 0
277 NGVS-UCD277 NGVS-J122857.99+083513.8 l 187.2416238  8.5871653 0.021 18.735 0.001 15.307 0.013  1.460 0.003  1.039 0.001  1.280 0.001  0.130 0
278 NGVS-UCD278 NGVS-J122858.13+123942.2 s 187.2422263 12.6617226 0.021 17.498 0.003 14.203 0.006  1.509 0.016  1.066 0.008  1.367 0.011  0.414 0
279 NGVS-UCD279 NGVS-J122903.04+164145.1 l 187.2626545 16.6958478 0.026 19.989 0.001               0.944 0.005  0.738 0.003  0.842 0.004  0.019 1
280 NGVS-UCD280 NGVS-J122907.68+114746.9 l 187.2819939 11.7963574 0.028 19.885 0.001 17.482 0.082  0.987 0.004  0.713 0.002  0.870 0.003  0.033 1
281 NGVS-UCD281 NGVS-J122910.66+124304.1 l 187.2944300 12.7178096 0.022 20.805 0.002 18.337 0.206  1.100 0.008  0.782 0.004  0.860 0.008  0.011 1
282 NGVS-UCD282 NGVS-J122911.27+075749.5 l 187.2969534  7.9637561 0.023 20.878 0.003 18.286 0.200  1.025 0.009  0.687 0.005  0.699 0.009 -0.046 1
283 NGVS-UCD283 NGVS-J122912.09+123922.1 l 187.3003838 12.6561261 0.021 20.119 0.001 17.321 0.081  1.018 0.004  0.720 0.003  0.850 0.004  0.029 1
284 NGVS-UCD284 NGVS-J122913.39+094505.7 l 187.3057709  9.7515760 0.023 21.003 0.003               0.908 0.009  0.575 0.006  0.702 0.008  0.028 1
285 NGVS-UCD285 NGVS-J122914.87+115343.8 l 187.3119508 11.8955015 0.027 20.091 0.001 17.675 0.100  0.998 0.004  0.754 0.003  0.873 0.004  0.072 1
286 NGVS-UCD286 NGVS-J122915.84+170309.2 l 187.3159889 17.0525660 0.027 20.726 0.002               1.072 0.008  0.678 0.004  0.774 0.007  0.084 1
287 NGVS-UCD287 NGVS-J122917.81+115622.3 l 187.3242257 11.9395175 0.027 20.481 0.002 18.339 0.181  1.003 0.006  0.723 0.003  0.846 0.005  0.063 1
288 NGVS-UCD288 NGVS-J122918.59+163039.9 l 187.3274455 16.5110854 0.027 20.845 0.004               0.908 0.009  0.716 0.007  0.875 0.010 -0.040 1
289 NGVS-UCD289 NGVS-J122919.42+075557.6 l 187.3309103  7.9326532 0.023 21.420 0.004               1.135 0.015  0.856 0.007  0.978 0.012  0.046 1
290 NGVS-UCD290 NGVS-J122920.48+124338.0 l 187.3353139 12.7272334 0.022 19.759 0.001 16.915 0.056  1.209 0.004  0.887 0.002  1.041 0.003 -0.009 1
291 NGVS-UCD291 NGVS-J122920.83+133317.1 l 187.3367807 13.5547477 0.028 21.307 0.003               0.859 0.009  0.683 0.008  0.732 0.009 -0.027 1
292 NGVS-UCD292 NGVS-J122922.00+144143.1 l 187.3416875 14.6953053 0.036 21.130 0.003               1.025 0.012  0.637 0.008  0.719 0.010  0.106 1
293 NGVS-UCD293 NGVS-J122922.85+074901.2 l 187.3452098  7.8169941 0.025 20.720 0.002 18.199 0.183  0.999 0.007  0.722 0.004  0.789 0.006  0.034 1
294 NGVS-UCD294 NGVS-J122923.56+122702.2 l 187.3481595 12.4506217 0.023 19.939 0.001 16.844 0.053  1.113 0.009  0.654 0.006  0.835 0.008  0.640 0
295 NGVS-UCD295 NGVS-J122925.10+075407.0 l 187.3545827  7.9019461 0.024 20.144 0.001 17.654 0.110  1.008 0.005  0.724 0.003  0.791 0.004 -0.003 1
296 NGVS-UCD296 NGVS-J122928.21+075355.4 l 187.3675253  7.8987154 0.024 19.772 0.001 17.003 0.061  1.244 0.005  0.880 0.002  0.979 0.003  0.038 1
297 NGVS-UCD297 NGVS-J122928.53+160641.4 l 187.3688658 16.1115076 0.029 20.760 0.002               0.863 0.006  0.563 0.005  0.630 0.007  0.028 0
298 NGVS-UCD298 NGVS-J122928.62+075824.6 l 187.3692499  7.9734990 0.023 20.849 0.004               1.102 0.012  0.684 0.006  0.771 0.011 -0.021 1
299 NGVS-UCD299 NGVS-J122928.65+160037.4 l 187.3693834 16.0103846 0.029 20.877 0.002               0.869 0.007  0.656 0.005  0.695 0.007  0.028 1
300 NGVS-UCD300 NGVS-J122928.68+162938.8 l 187.3694835 16.4941166 0.028 19.246 0.001               1.102 0.004  0.810 0.002  1.014 0.003  0.217 0
301 NGVS-UCD301 NGVS-J122930.89+124119.6 l 187.3786961 12.6887865 0.021 20.572 0.002 17.487 0.091  1.496 0.007  0.901 0.004  1.206 0.005  0.000 1
302 NGVS-UCD302 NGVS-J122934.41+080540.9 l 187.3933684  8.0947073 0.022 20.413 0.002 18.247 0.202  0.957 0.006  0.691 0.004  0.758 0.006  0.037 0
303 NGVS-UCD303 NGVS-J122935.00+080328.8 s 187.3958189  8.0579927 0.022 16.900 0.002 13.533 0.004  1.736 0.011  0.921 0.006  1.239 0.006  0.333 0
304 NGVS-UCD304 NGVS-J122936.84+135618.1 l 187.4034859 13.9383641 0.039 21.304 0.003               0.963 0.010  0.694 0.007  0.779 0.009  0.020 1
305 NGVS-UCD305 NGVS-J122937.04+130620.9 l 187.4043352 13.1058186 0.022 20.917 0.002 18.490 0.264  0.916 0.006  0.620 0.005  0.700 0.008  0.024 0
306 NGVS-UCD306 NGVS-J122937.87+053357.6 l 187.4077737  5.5659973 0.019 21.461 0.004               0.993 0.012  0.656 0.007  0.768 0.010  0.013 1
307 NGVS-UCD307 NGVS-J122937.93+114058.1 l 187.4080249 11.6828049 0.035 21.071 0.003               0.948 0.008  0.666 0.005  0.858 0.008  0.012 1
308 NGVS-UCD308 NGVS-J122940.39+122728.1 l 187.4182889 12.4577948 0.023 19.872 0.001 17.296 0.072  1.064 0.004  0.739 0.002  0.805 0.003  0.029 1
309 NGVS-UCD309 NGVS-J122940.69+122930.4 l 187.4195474 12.4917716 0.023 20.834 0.002 17.644 0.099  1.434 0.007  0.939 0.004  1.148 0.006 -0.001 1
310 NGVS-UCD310 NGVS-J122940.95+130630.9 l 187.4206296 13.1085745 0.022 21.040 0.002               1.093 0.007  0.763 0.005  0.897 0.007  0.065 1
311 NGVS-UCD311 NGVS-J122941.32+123952.4 l 187.4221824 12.6645656 0.021 20.188 0.002 17.621 0.104  1.134 0.005  0.758 0.004  0.920 0.004  0.043 1
312 NGVS-UCD312 NGVS-J122941.56+124427.6 l 187.4231481 12.7410005 0.022 20.871 0.002 18.045 0.153  1.155 0.007  0.814 0.004  0.965 0.006 -0.016 1
313 NGVS-UCD313 NGVS-J122941.87+123020.6 l 187.4244746 12.5057218 0.023 20.878 0.002 18.161 0.172  1.050 0.006  0.707 0.005  0.844 0.007  0.027 1
314 NGVS-UCD314 NGVS-J122942.41+073444.8 l 187.4266909  7.5791066 0.020 20.232 0.001 17.881 0.124  1.032 0.005  0.734 0.003  0.852 0.004 -0.024 1
315 NGVS-UCD315 NGVS-J122943.11+080349.3 l 187.4296409  8.0636884 0.022 20.469 0.002               1.002 0.006  0.704 0.004  0.778 0.006  0.013 1
316 NGVS-UCD316 NGVS-J122943.46+105008.2 l 187.4310662 10.8356032 0.030 21.327 0.004               0.970 0.013  0.590 0.009  0.663 0.013 -0.012 1
317 NGVS-UCD317 NGVS-J122945.23+055512.8 l 187.4384408  5.9202303 0.021 20.377 0.002 17.868 0.124  1.021 0.006  0.751 0.003  0.871 0.005  0.154 0
318 NGVS-UCD318 NGVS-J122945.26+125100.9 l 187.4385743 12.8502556 0.020 20.436 0.002 17.987 0.143  1.067 0.005  0.738 0.003  0.851 0.005  0.018 1
319 NGVS-UCD319 NGVS-J122948.37+080042.0 l 187.4515565  8.0116645 0.022 20.658 0.004               1.064 0.010  0.773 0.006  0.882 0.009  0.051 1
320 NGVS-UCD320 NGVS-J122949.76+075542.5 l 187.4573302  7.9284789 0.022 20.392 0.002 17.555 0.105  1.011 0.006  0.797 0.004  0.899 0.005  0.009 1
