H24581    187.833344 12.199470 19.710       0.510       0.770       Z15 1283   9 Z15 11.4 0.2 0.2 Z15 C
M87UCD-18 187.853134 12.423840 19.040       0.530       0.760       Z15 1780   8 Z15 13.2 0.1 0.1 Z15 A
M87UCD-32 187.855209 12.325490 19.480       0.490       0.740       Z15 1632  34 Z15 33.2 0.5 0.5 Z15 A
VUCD6     187.868164 12.417660 18.500       0.560       0.820       Z15 2100   2 Z15 13.1 0.3 0.3 Z15 B
M87UCD-16 187.882080 12.691770 18.620       0.600       0.870       Z15 1119  12 Z15 38.1 0.2 0.2 Z15 A
M87UCD-17 187.896378 12.583160 19.190       0.630       0.910       Z15  950   7 Z15 11.9 0.3 0.3 Z15 A
M87UCD-21 187.905991 12.294650 19.860       0.440       0.740       Z15 1484  28 Z15 11.4 0.3 0.3 Z15 A
M87UCD-25 187.910538 11.989960 20.010       0.520       0.770       Z15 1264  26 Z15 19.4 0.4 0.4 Z15 A
H51655    187.941483 12.455860 20.640       0.480       0.700       Z15 1320  25 Z15 12.1 0.3 0.3 Z15 C
VUCD7     187.970398 12.266410 17.580       0.570       0.910       Z15  985   3 Z15 19.6 0.4 0.4 Z15 B
M87UCD-19 187.990005 12.824880 19.550       0.500       0.760       Z15 1086  15 Z15 18.9 0.2 0.2 Z15 A
M87UCD-15 187.991623 13.259480 18.900       0.510       0.760       Z15 1261  12 Z15 40.2 0.4 0.4 Z15 A
VUCD8     188.018127 12.341760 18.820       0.550       0.820       Z15 1647   3 Z15 12.4 0.3 0.3 Z15 C
M87UCD-33 188.060196 12.033070 19.790       0.560       0.860       Z15 1833  22 Z15 16.3 0.4 0.4 Z15 A
VUCD9     188.060745 12.051490 18.570       0.550       0.880       Z15 1323  12 Z15 17.5 0.4 0.4 Z15 B
M87UCD-35 188.097870 11.965270 19.340       0.620       0.850       Z15 1007  16 Z15 11.5 0.3 0.3 Z15 B
M87UCD-27 188.105667 12.332460 19.760       0.510       0.760       Z15 1272  23 Z15 11.7 0.3 0.3 Z15 A
T15886    188.152054 12.349200 22.240 0.020 0.420 0.014 0.730 0.022 Z15 1349  13 Z15 10.1 0.3 0.3 Z15 C
F16       188.372787 12.171510 19.810       0.520       0.760       Z15 1230  18 Z15 12.2 0.3 0.3 Z15 C
M87UCD-39 188.442963 11.950640 20.030       0.620       0.970       Z15 1351  23 Z15 11.2 0.2 0.2 Z15 B
