source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
1066698386876730752,150.5351035064298,67.16755218499603,20.815273,21.470335,19.608606,1.8617287,4.5031652,4.1476583,1.6757082,3.7389722534638743,1.095903,-0.8945338087923658,1.0409079,1.2452338,4.2336293e-07,0.8759026161782549,128.7908492974239
1066699245866285312,150.26038780879563,67.17979009913846,20.87064,20.797487,19.990107,0.8073807,3.5585105,1.4701097,1.7229295,,,,,,4.0692274e-05,0.5788564097311522,126.150201087205
1066708046254641664,149.55565610204687,67.18840856619686,20.769083,21.145897,19.84887,1.2970276,5.421731,20.663036,1.4949785,-1.511434460031643,1.888507,1.040020295109887,1.5512631,1.2090378,7.671437e-05,0.8769871115684509,122.26119141205783
1066733747338833024,149.08442071244656,67.19222372642184,20.959438,19.993334,18.652296,1.3410378,13.859273,51.046642,5.2899466,,,,,,0.007772738,1.000000011920929,121.04953057711684
1066742028035834752,148.27832794792832,67.14966173648786,19.102785,17.307562,15.808044,1.4995174,5.6430955,53.95628,12.5413065,0.3051069426191124,0.5947787,0.04154987896828894,0.6302171,2.1126578,1.0,1.000000011920929,124.57320668266786
1066756386111140224,149.4792160792261,67.28252117949226,19.971268,21.230629,18.696238,2.5343914,2.6630669,6.8420444,1.589513,0.4658878100801933,0.44571698,-0.46053594269691156,0.5122254,1.2266536,6.554384e-06,0.8337073553726944,115.99621773764007
1066766934552274560,150.3923898333607,67.57503123036929,20.955595,21.289503,19.582115,1.7073879,4.239123,1.5330558,2.0246525,,,,,,7.1508675e-06,0.59216194842853,102.70189447262058
1067103797425451776,151.03816160675248,67.73542572475492,18.350176,18.558666,17.348347,1.2103195,14.048436,1223.7825,1.657627,,,,,,0.00063297205,0.974576187133789,99.92342311136933
1067132006771770752,152.08192426808736,68.04861036695503,20.890497,21.508406,19.795507,1.7128983,3.4839725,1.564725,1.5644982,8.569962843685662,2.4698398,-3.144923907565812,1.9649413,1.1560894,1.09716105e-07,0.5177077467359203,99.95421307505757
1067134622406945536,152.21172068796915,68.0298752910033,20.801945,19.432457,17.779514,1.6529427,15.835757,38.261703,9.370713,,,,,,1.0,1.000000011920929,103.08809778984696
1067142318987903872,150.50783200155792,67.61216823625777,16.736998,16.48905,15.515703,0.9733467,10.600902,9015.946,2.2076457,,,,,,2.9971861e-05,1.000000011920929,101.46164866982352
1067144926032917120,150.96439247478548,67.7429480410604,20.925209,21.712564,19.675056,2.037508,4.268676,1.7387446,1.6824683,,,,,,1.6048685e-05,0.5276496256488531,98.61402108484529
1067156165962912512,151.05404908641032,67.9439129909011,20.807291,20.073076,18.240635,1.8324413,14.674851,39.542103,5.901947,-1.876446403095779,1.7015892,1.113200819031407,2.3033137,1.9434487,0.9998966,0.9000000119209289,88.70494229349042
1067187703906785152,152.09463509767,68.24022242135078,19.747204,20.962254,18.6166,2.3456535,1.3749832,2.681567,1.4293222,-1.5729265163386277,0.33169383,-2.1680541929065917,0.35430834,1.097724,3.4845887e-12,0.5889394838860854,92.28659628545627
1067207843008857600,152.16205770936054,68.5520548355028,20.871778,19.879057,18.335993,1.5430641,16.363455,79.39591,6.1598687,,,,,,0.0017829684,1.000000011920929,83.28734906162258
1067231203335827200,152.7825222774636,68.20303373972403,20.930395,21.467222,19.643002,1.8242207,3.3229244,1.6179935,1.8200656,1.5780949375130562,2.1554637,-2.2485826852408732,1.4352696,1.1472546,1.2200617e-05,0.5107369691314009,107.18586686474443
1067236911347621760,152.908003323899,68.35678044099286,20.188503,18.672052,17.272446,1.3996067,6.583094,18.759792,9.1062,0.5393577245010532,0.9091349,1.032344364249562,0.9577369,1.5496594,1.0,1.000000011920929,104.74095235219681
1067239419608944896,153.48928603702862,68.3899809175677,20.870955,19.88971,17.998175,1.8915348,19.55202,237.50192,7.7241344,,,,,,0.0036851496,0.9000000119209289,116.24888976099199
1067265498649902336,153.81579641408618,68.5354210682174,19.537998,18.633024,17.28854,1.3444843,2.1262472,6.325609,5.0109262,0.09044013597807099,0.3473914,-1.0785770841187006,0.39590007,1.2503676,1.0,0.9999954485943623,120.01234362806251
1069665590798520704,146.95168871577346,67.28531083719399,20.726048,20.786444,20.370722,0.4157219,1.8816074,3.134295,1.2698858,-2.6541756820472893,0.87726027,-0.4741687729171842,1.1850802,1.0033201,8.792307e-07,0.5649301897787949,123.97798144609891
1069716065254293120,146.41493507230814,67.35793627010474,19.848007,21.214003,18.206778,3.007225,16.223345,171.73703,2.1146474,,,,,,0.0,0.9000000119209289,125.16170156666689
1069798459908578688,148.78183111207156,67.76802127905309,20.904984,21.179482,19.664644,1.5148373,4.1398077,3.5946243,1.8825237,,,,,,3.8392322e-06,0.9667611280606861,83.81233655562359
1069803442069131904,148.73724256351434,67.91202194004637,19.975494,20.636448,18.371496,2.2649517,2.5830574,5.9188128,2.2387516,1.5239897979929031,0.4471685,-0.8779980622707563,0.633239,1.2609807,0.0029025017,0.8999733160579675,74.56080072442701
1069804958193512448,148.71811591113467,68.01221092123384,20.651329,19.568535,18.124975,1.4435596,13.315279,34.309887,6.2787604,,,,,,0.8522338,1.000000011920929,68.12376820100415
1069816193827978368,147.63441933779697,67.5996887213245,20.52488,19.294807,17.531725,1.7630825,17.02347,92.847626,8.881016,,,,,,0.0065143337,1.000000011920929,99.24868329439596
1069834365834343296,147.43789901619854,67.84423215260873,20.975056,22.839273,19.990332,2.8489418,5.8299417,8.970474,1.1728115,,,,,,9.568918e-06,0.5999999999990523,86.0219579792523
1069842783970364160,147.74120884982867,67.99084944316772,20.928574,21.57092,19.611216,1.9597054,4.962419,3.3059978,1.8176557,,,,,,4.346826e-06,0.8425340251532318,74.49092348009319
1069843746043054976,147.77463460080628,68.04569295416876,20.921778,21.447247,20.008715,1.4385319,5.986989,3.4257998,1.4229456,,,,,,1.2711453e-05,0.7875895139466842,70.89521957695335
1069901646497036160,145.53441631851416,67.6124372408853,16.552519,16.866571,15.99019,0.8763819,1.1009594,85.61145,1.2496113,-2.175199369724088,0.10010529,-1.433764372078007,0.12153594,2.946837,1.0695313e-08,0.7297667272388935,123.22705885464369
1069915424752121600,145.62950050502874,67.72428054586172,20.927101,19.63049,18.096308,1.5341816,20.53754,261.6165,8.102529,,,,,,1.0,1.000000011920929,116.17430127612423
1069924250910721536,146.32431734985556,67.72814242233842,20.964418,21.444891,19.534279,1.9106121,6.974056,2.2028909,2.0372176,,,,,,1.7735938e-05,0.6482339134468185,105.68026317057483
1069928064840263424,146.012987197196,67.81592738311907,20.358593,21.028635,19.282253,1.7463818,1.7172151,1.7649757,1.525598,0.5858141065189864,0.51483583,-1.3536145109690942,0.5906202,1.1021807,2.6205887e-06,0.5396157669421077,105.64080269631184
