source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
3946219357475807360,186.86084121848617,17.538287019761164,20.124105,18.661585,17.18785,1.4737339,11.034998,45.609444,9.080105,,,,,,1.0,1.000000011920929,252.00854452662279
3946223137047027584,186.7341300177812,17.559794015401494,20.579096,19.245811,17.774605,1.4712067,21.56579,93.39603,8.04814,,,,,,1.0,1.000000011920929,225.86119160431585
3946231314664375296,186.41761867295716,17.572459321941288,20.893803,19.826002,18.0295,1.7965031,26.0956,61.96639,7.826574,,,,,,0.005531585,1.000000011920929,192.58561716385455
3946232654694199680,186.4299583728516,17.62883215937358,20.27366,20.505026,19.677973,0.82705307,2.547805,2.5159776,1.3146323,-2.340933396243861,0.9455045,-2.262753676086549,0.60877174,1.0908022,6.864664e-05,0.5870183374967481,175.6806857992201
3946273882084587776,187.09523692466578,18.0532562084564,20.827589,21.909824,19.654114,2.2557106,3.941546,27.435675,1.508169,-3.48561550061203,1.7254983,0.433010585554939,1.6911849,2.098756,1.6897111e-05,0.7849014163017273,223.36894332390227
3946276600799665664,186.98004712605993,18.09843980433707,20.822815,20.43912,19.943037,0.4960823,4.717909,2.2773507,1.9791423,,,,,,0.0011184508,0.6655467537962685,187.53740810562178
3946878720854524928,185.92815003027104,17.351564930595185,20.632765,19.45043,17.780607,1.6698227,15.232482,63.93854,7.9768214,,,,,,0.0012963947,1.000000011920929,288.2165074642505
3946961351729469184,185.7109565250897,17.87533322332118,20.73905,21.142735,20.270641,0.8720932,5.467045,3.2118127,1.1480297,,,,,,6.891191e-05,0.6323247782569668,212.10530530680188
3946963417609589504,185.7716126505442,17.939479715936987,20.612803,18.81756,17.380865,1.4366951,29.45877,184.74266,12.049489,,,,,,1.0,1.000000011920929,187.30755082378383
3946975306079050624,185.59649831175918,17.961591642359725,20.56818,19.074326,17.50592,1.5684052,17.845573,41.912567,9.935912,,,,,,1.0,1.000000011920929,232.97576545318546
3947017499836685824,186.32786624243624,18.143199928506583,20.60611,20.77579,19.760693,1.0150967,6.4014544,21.718456,1.5373132,-2.2234609080110936,1.327983,-0.6815957074862113,1.0760534,1.3490529,0.16255504,0.9023879140615463,16.219556415982325
3947040108545584512,186.39780705729575,18.14850286041019,18.165924,18.583694,16.593252,1.9904423,60.66309,31438.006,2.285347,,,,,,0.0,0.9000000119209289,19.23135560697724
3947065461736479104,186.22570274976536,18.197939310491172,19.840002,19.222895,17.704664,1.5182304,5.633855,24.847597,4.2887807,-1.3642223468154828,0.9975506,0.20922748337620803,0.626044,1.5450497,0.99999887,1.000000011920929,36.69106401605813
3947088761934297984,186.29093529371667,18.24904514928744,20.824697,20.928488,19.604149,1.3243389,3.1623855,1.376734,1.9545848,,,,,,1.1783999e-06,0.5599329365358863,25.02467329726598
3947764716772328320,187.33367751399854,18.123216450232384,20.352062,18.567024,17.06359,1.5034351,13.942514,93.54668,12.455546,,,,,,1.0,1.000000011920929,290.1296398073643
