source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
3682721189720944768,192.97883449881203,-1.8439236932190772,20.577522,19.35156,17.768204,1.5833569,15.728179,69.15875,7.8399105,,,,,,1.0,1.000000011920929,279.4869534301809
3682731635080328448,192.88738992221866,-1.8390651590141245,20.316858,19.390331,18.003702,1.3866291,9.988636,31.206415,5.246314,,,,,,0.007855405,1.000000011920929,286.8333510628975
3682738227855193600,192.89106500912777,-1.692176191428993,20.549446,21.20517,19.370451,1.8347187,2.2427459,2.0165217,1.6432806,-4.095489701475037,1.3094519,2.547010099063898,1.074738,1.0763644,1.7776868e-07,0.5699228936016008,227.26490158629628
3682740598678094336,192.95487208486287,-1.7356690295731731,20.989954,21.255678,19.763456,1.4922218,4.5102897,4.006,1.8703774,,,,,,1.3818466e-05,0.9865431388647897,236.39332888357634
3682743042514553600,193.0405724099968,-1.6426976583823376,20.13005,18.110626,16.677341,1.4332848,11.76721,90.96478,14.781108,,,,,,1.0,1.000000011920929,190.57459437607235
3682744176385906048,192.87951895302137,-1.6778280973359665,20.9471,18.959272,17.551132,1.4081402,25.34262,70.66666,14.132045,,,,,,1.0,1.000000011920929,223.55621134663812
3682792039501420288,192.6369413438764,-1.5272128878042617,20.868446,19.47219,18.073748,1.3984432,19.407164,90.17284,8.145987,,,,,,1.0,1.000000011920929,239.50117114809373
3682802691019182080,192.4957280177318,-1.5515613764967748,20.285107,19.028053,17.566568,1.4614849,9.63531,164.48744,7.4561596,,,,,,1.0,1.000000011920929,295.74061705125973
3682809459888748672,192.4961997351545,-1.3834206541037792,19.351776,17.739141,16.235687,1.5034542,6.505658,51.280956,10.626912,,,,,,1.0,1.000000011920929,266.3096628258976
3682814785647136384,192.62714320257766,-1.3585772722240903,19.965296,18.963821,17.29874,1.665081,7.755277,39.168774,6.731347,,,,,,1.0,1.000000011920929,209.83312941141654
3683568668371586432,192.57894524541922,-1.2253934344188857,20.845514,20.921745,19.785343,1.1364021,4.1732125,2.665432,1.7936318,,,,,,8.076462e-06,0.8482677404075307,219.4069585310894
3688743726006454016,193.4873404224817,-1.482459654152072,20.916079,20.976097,20.412844,0.5632534,5.384379,6.0267076,1.3553429,,,,,,5.162388e-05,0.6931887213974124,207.66520318742764
3688754583682897280,193.19991119936367,-1.4315677354254017,20.988962,20.689644,20.300762,0.38888168,3.9262846,1.6911207,1.7488259,,,,,,3.442555e-05,0.5272240249819075,109.30587014857468
3688756683922797824,193.43445550708506,-1.4177127532193055,20.03364,18.433916,16.892883,1.5410328,8.605159,33.770058,10.759659,,,,,,1.0,1.000000011920929,173.45141346804076
3688770389163289984,193.6041245414331,-1.3484383276071676,20.887976,21.041252,19.6968,1.3444519,3.13513,1.2873347,1.8906398,,,,,,1.110976e-05,0.5428158764055713,227.82301352986178
3688796713018010240,193.56112338953457,-1.06544211943508,20.585665,19.689037,18.16992,1.5191174,12.214535,34.88411,5.551249,,,,,,0.020020839,1.000000011920929,208.44924389520858
3688807566400209152,193.04395575455533,-1.2548356619999188,20.842236,20.92397,19.851688,1.0722809,2.2762933,1.079993,1.7207975,,,,,,2.661681e-05,0.5072707437904872,31.25703690325758
3688821069776436352,192.8983183130624,-1.1905594110513753,20.771025,19.785873,18.690523,1.0953503,8.0736685,11.972795,4.6572375,,,,,,0.007793866,1.000000011920929,82.80102382115214
3688839177359399808,193.459775302931,-1.0088421560020968,20.86664,21.006779,19.622862,1.3839169,3.3404465,2.1327958,1.9609002,-1.484619710721847,2.2497768,-9.871169872140072,2.614768,1.0969906,6.904166e-07,0.7316935516427606,177.0038483628075
3688851340706915200,193.55362007058207,-0.8292619168408366,20.884293,21.351093,19.639437,1.7116566,3.8205247,2.2279842,1.7966028,,,,,,7.1972936e-06,0.754102452484171,252.84439410232528
3689612619364633472,193.07772256085173,-0.7517510061635084,20.833246,20.605968,19.718472,0.88749695,4.5253572,2.782547,2.0693164,-4.0209810185118435,1.9486011,-4.362510054075444,2.1176438,1.1908236,2.5466416e-05,0.8698320588527905,191.44240853117466
3689615127626854016,192.8841055856878,-0.7226588484200934,20.8929,19.142231,17.558285,1.5839462,23.548367,157.20863,12.716376,,,,,,1.0,1.000000011920929,222.2785632540328
3689619697471271424,193.17031768867628,-0.6548851207067168,20.085249,18.61308,17.149174,1.4639053,9.739701,49.26304,9.103949,,,,,,1.0,1.000000011920929,235.12684379322909
3682742801996384768,193.03258982285595,-1.659765114298598,18.921726,19.797684,17.704796,2.0928879,7.394147,270.9005,1.6148316,,,,,,0.0,0.8488989233970642,198.22703032293273
3682790420300199552,192.65845198991596,-1.6006741120213022,20.675327,21.30284,19.643997,1.6588421,1.4289714,1.7971613,1.4951669,,,,,,2.3209679e-05,0.5288784640459975,252.27760977549048
3682803068976305280,192.47248682921054,-1.5227190811780644,19.9658,18.717815,17.267958,1.4498577,8.838127,91.33103,7.3397617,,,,,,1.0,1.000000011920929,298.43554421376507
3682811345377651200,192.63092422178144,-1.397850326063971,20.293734,20.52153,19.617569,0.9039612,2.0706303,2.4862642,1.3726162,-2.7917487219052437,1.0294708,-1.6049631541411902,0.88480616,1.0769801,7.778975e-06,0.6155357276252555,214.36281118176444
3682811899429113856,192.66603058419878,-1.366060738665801,20.173592,18.78026,17.3291,1.4511604,9.327327,37.179016,8.398061,,,,,,1.0,1.000000011920929,195.33237437165621
3682811899430199424,192.66902283832394,-1.3613870419386416,20.357508,17.794493,16.298157,1.496336,23.660084,328.82275,25.384703,,,,,,1.0,1.000000011920929,193.42018293622996
3683568393493330560,192.46262814185306,-1.2118467927241865,16.4635,17.006996,15.273186,1.7338104,3.2584414,870.6791,1.6995153,,,,,,0.0,0.9997092008590698,268.8665757261295
3688741909234777088,193.60702488598008,-1.4871444193904415,20.94159,20.852478,19.589596,1.2628822,6.9375443,7.4217873,2.2494602,,,,,,2.1497008e-05,0.9999999942191049,251.97716758039505
3688750774047295616,193.22687330313045,-1.4923383046398888,20.862152,21.215816,20.222195,0.9936218,5.9301677,14.706256,1.2825227,,,,,,2.0048928e-05,0.7495135821402072,137.7053072427737
3688795952808226048,193.62256177580232,-1.0651127868473214,20.673424,19.883121,18.119385,1.7637367,13.384225,37.116055,5.9258494,,,,,,0.0028102645,1.000000011920929,233.8275100751554
3688806780421235712,193.02506613254977,-1.2958712084457322,19.17006,19.537954,18.696444,0.8415108,0.9377797,2.7724404,1.1679025,-1.401248560752072,0.3903775,-2.1745935459692247,0.29928315,1.101132,2.7886197e-06,0.5680439158391385,50.07634218922281
3688844022082509184,193.52613756675888,-1.015493813852464,20.702806,21.514898,19.41876,2.096138,6.5157013,10.115762,1.716771,4.121427683087466,2.7069702,1.59174444214121,1.5014939,1.5102925,2.9819845e-05,0.9000000119209288,201.46163422513476
3688846568999409664,193.63172268871298,-0.9210013151471143,20.375418,19.414677,18.076591,1.3380852,8.446534,26.67377,5.254349,,,,,,0.006594038,1.000000011920929,259.48824690175167
3689577877375242368,192.7580622093006,-1.029553178884316,20.976473,21.459536,19.586014,1.8735218,7.588999,5.404893,1.9797138,,,,,,9.138482e-06,0.8998014419142254,160.06538645674812
