source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
3904574255061268736,187.82183712592231,11.447191711390019,19.920212,18.429085,16.961449,1.4676361,5.6952662,15.445857,9.286344,,,,,,1.0,1.000000011920929,279.72404190801035
3904613901903703808,188.47735853486105,11.83406749506294,20.82717,21.09556,19.753054,1.3425064,3.736488,1.9965128,1.6984187,,,,,,2.462715e-05,0.6982165049403614,275.8812689845437
3904614009278564480,188.412172004357,11.827930907381914,20.524445,19.7013,17.92905,1.7722492,10.911768,19.530949,6.143737,,,,,,0.0009850082,1.000000011920929,262.1740183764999
3907485418254369024,187.41227546577238,11.41324540599177,20.253805,17.944286,16.555496,1.3887901,10.490842,22.830725,18.77738,,,,,,1.0,1.000000011920929,299.87831853055235
3907486998802343808,187.62669854510534,11.497962953916497,20.913898,18.926447,17.401821,1.5246258,26.18842,55.721184,15.2148285,,,,,,0.039644975,1.000000011920929,263.7765895627763
3907556920868954112,187.18040847772824,11.755056062966522,19.90175,16.024921,14.84839,1.1765318,11.647112,29.45299,69.98879,,,,,,1.0,1.000000011920929,240.59317695554014
3907571519464393216,187.11063706415445,11.898984350058038,20.857815,20.982464,19.252804,1.72966,7.155438,4.6281056,2.4924932,,,,,,5.882823e-05,0.9974241565211256,224.2452552665384
3907574753573809664,187.08794284291892,11.935120458811541,20.826399,19.281084,18.000238,1.2808456,13.158998,35.308846,8.69449,,,,,,1.0,1.000000011920929,222.6965522346374
3907581694241457152,187.66888149698366,11.579527405283143,20.802135,19.716255,18.055763,1.660492,15.548174,86.12669,7.25315,,,,,,1.0,1.000000011920929,239.02853513163691
3907583480947853056,187.73463693037183,11.627434435929274,20.260382,17.511261,16.03993,1.4713306,25.749811,311.44293,29.652786,,,,,,1.0,1.000000011920929,224.84701538042756
3907584752257800320,187.75744434047772,11.677948311643547,17.194025,18.426086,15.805764,2.6203222,5.475108,669.0513,1.7450311,,,,,,0.0,0.9000000119209289,210.35576507933706
3907595575575342592,187.5161617459024,11.664425008666159,20.21454,19.355457,17.897217,1.4582405,9.240231,61.351833,5.1574078,-0.8547315998075163,1.7440437,-1.8093539439344226,1.3249471,2.6388674,1.0,1.000000011920929,220.67513960979932
3907600935694929280,187.53143683384215,11.76342472224109,20.753994,18.869335,17.58073,1.2886047,14.52974,22.777458,11.940249,,,,,,1.0,1.000000011920929,191.3856210106655
3907607464044829440,187.64022940887196,11.832534674389068,20.539356,19.00204,17.537167,1.4648743,12.5981865,24.865105,9.67289,,,,,,1.0,1.000000011920929,165.43311566795518
3907610208528148864,187.76864846310025,11.94346905055991,20.143915,19.147148,18.09591,1.051239,13.491853,75.05598,4.5922203,,,,,,0.0021870667,1.000000011920929,132.9398829500812
3907613335267169024,188.10286860618595,11.822817892120236,20.882437,21.099203,19.529408,1.5697956,3.8697898,1.318098,2.057573,-2.850325524841956,2.6750202,2.353370882955836,2.1643994,1.1038551,6.937298e-06,0.5485902784566183,202.48011441119203
3907615882180797056,188.15796773071796,11.924795062004767,19.946577,20.179567,19.018373,1.1611938,2.511722,3.9548073,1.5748358,-0.09661288298524302,0.7207922,0.5615602004700402,0.6763786,1.1982132,0.09287113,0.9097197062382364,189.0222020690153
3907643095093059968,188.04650225998333,12.17872058230703,20.936012,21.947535,19.508299,2.4392357,4.3492575,8.499583,1.8534908,,,,,,1.1440941e-05,0.900000011896766,116.15404721166625
3907657143934597120,187.51341414818793,11.976563510494673,20.353565,21.237831,19.113136,2.1246948,2.239629,1.8235456,1.6406126,-0.6205053611836834,1.10359,1.840579321534993,0.70841736,1.0949074,1.6075155e-08,0.5223486357645161,133.9513465767951
3907658041580103552,187.643150076197,11.98817575579306,20.496822,18.568403,17.240139,1.3282642,14.145514,69.98882,12.734442,,,,,,1.0,1.000000011920929,119.92355469696756
3907661649352615808,187.45807151149978,12.039814921971214,19.437115,17.36335,15.955081,1.4082689,8.737129,60.55437,15.297323,,,,,,1.0,1.000000011920929,125.55491458960482
3907662886302823424,187.60969939814873,12.104060571112877,19.913881,18.710043,17.246492,1.4635506,7.3916574,24.77261,7.108855,,,,,,1.0,1.000000011920929,88.87727304383533
3907685598090275840,187.76105801791294,12.181573910559266,20.693884,18.77031,17.28126,1.4890499,20.55787,144.68814,14.020578,,,,,,1.0,1.000000011920929,63.658655729776086
3907695562414093824,187.8378819967278,12.306070433538057,20.899017,20.597876,19.513279,1.0845966,8.475132,7.2139153,2.4654016,,,,,,8.2794795e-05,0.9999999564521682,45.43709671898405
3907697069946926464,187.8092771420211,12.36253743392048,20.824827,20.74556,19.31305,1.4325104,19.256897,31.047243,2.4741862,,,,,,5.650011e-05,1.000000011920929,30.868154320800077
3907708206797037056,187.5688061762056,12.45640211337949,20.657919,20.507612,19.563505,0.94410706,5.79499,7.3271246,1.9862909,-2.8916431808700853,1.8008411,0.8356796247532144,2.053517,1.4718621,0.5210563,0.9999999819870126,43.83256033571888
3907709443747862784,187.70001962086542,12.387672040448145,20.92049,19.054077,17.410475,1.6436024,11.400874,15.780058,14.717412,,,,,,0.0011588022,1.000000011920929,1.9790593388376612
3907709959143886336,187.728952730155,12.41984718722107,20.730373,20.613422,19.477228,1.1361942,6.7556534,7.754102,2.1426635,0.19471136467164252,2.1362846,-0.12915135460602922,2.513659,1.3805224,0.8471891,1.0000000093078258,10.732560443683353
3907712879722223232,187.67616168062222,12.439012385426391,20.770317,20.911203,19.653961,1.2572422,7.540278,9.012358,1.8139043,,,,,,7.479221e-05,1.000000011920226,16.483361150430444
3907713940578515712,187.62507683947857,12.465685454452162,20.730255,20.590229,19.55316,1.0370693,8.304861,9.459602,2.0697079,,,,,,0.00015120178,1.000000011920903,31.95282571438385
3907762357745288576,186.8389920343224,11.949941386613995,20.864014,20.1666,18.42188,1.7447186,13.518401,19.733213,5.3694305,,,,,,0.0020807348,1.000000011920929,281.10508177026554
3907766824511548416,186.7408404879971,12.033714811739966,20.67212,19.703686,18.161428,1.5422573,14.813151,29.039223,6.0204425,,,,,,0.00311457,1.000000011920929,296.7806437874176
3907869182171890560,187.25613118716598,12.292334548278156,20.472895,19.084396,17.584303,1.5000935,11.4800825,32.8691,8.626094,,,,,,1.0,1.000000011920929,132.51027311353505
