source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
3824663223127556992,145.05479581070858,-3.793626755262727,20.430738,19.6191,18.772684,0.8464165,7.343269,37.691315,3.4698822,1.7721834308527944,1.7311044,-0.8802046894627763,1.3232776,1.5452,0.9985704,1.000000011920929,231.06212719903547
3824675631288996992,144.9464017938062,-3.7589731794104715,18.136324,18.375002,17.285524,1.0894775,5.1015515,357.0993,1.5036777,,,,,,0.0,0.8822066158056259,271.4408585397278
3824675970590509824,144.98740969914994,-3.7435398806597266,20.908485,20.801958,20.018917,0.783041,2.206629,6.437794,1.7550615,,,,,,1.8761528e-05,0.8999972853574644,255.0051650522635
3825899937485329024,145.8287268008465,-4.140460314837692,20.943977,21.782043,19.49176,2.2902832,6.1654344,2.5650222,1.9387645,,,,,,6.4787923e-06,0.7283824187617285,188.01698863698533
3825902651905350784,145.72678346543034,-4.146967395517118,20.533081,18.881084,17.51629,1.3647938,19.18355,52.54176,10.096291,,,,,,1.0,1.000000011920929,178.64207509343726
3825904266812529536,145.75550046617624,-4.0772030806037245,20.939259,20.879427,19.715927,1.1634998,3.4271076,1.3441693,2.065113,,,,,,9.759412e-06,0.5535799223441361,154.86019306657863
3825908145168256000,145.95739483892015,-4.034886767644686,20.950764,20.779903,19.633472,1.146431,3.2099845,1.182388,2.265028,,,,,,0.0002877736,0.524073634991285,181.01019472671427
3825909833089974784,145.87794366998003,-4.027809496198753,20.604147,19.984303,18.639345,1.3449574,9.547185,41.930122,3.8547099,,,,,,0.009781526,1.000000011920929,159.00496530718524
3825947869320669440,146.17594820675308,-3.658576849575915,20.974058,20.915154,19.526114,1.38904,5.0820117,3.025055,2.362965,,,,,,9.786604e-05,0.9083988311750247,210.4712600467077
3826096750067590656,145.61337354063494,-3.9419923773423444,20.431776,19.607088,17.969929,1.6371593,10.189594,86.75248,5.6140156,,,,,,0.013439159,1.000000011920929,95.5749446769034
