source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
3927279337679129472,191.2202833757849,10.761307828518458,20.945185,21.288532,20.00702,1.2815113,3.9163988,2.353043,1.5273998,,,,,,6.5607e-06,0.6792230039656368,245.8110456438521
3927384963809940864,191.56999037537855,11.078609269932121,20.865627,20.236181,18.667635,1.5685463,13.658158,63.3705,4.482127,,,,,,0.0011156491,1.000000011920929,231.6855320689306
3927457286763355904,190.88966260912744,10.606917198926896,20.859354,21.492468,19.751444,1.741024,3.751606,2.6600506,1.5726048,,,,,,2.3971972e-06,0.7707964498927938,275.0416429313629
3927465812274743808,191.0134963397905,10.741870554071605,20.980047,18.927412,17.414213,1.5131989,23.015345,72.40946,16.037403,,,,,,1.0,1.000000011920929,237.3134138505563
3927470691357577344,190.9704255217719,10.848662151417926,20.508308,19.093231,17.602135,1.4910965,11.545814,69.68457,8.788938,,,,,,1.0,1.000000011920929,205.2272953360934
3927503436188206336,190.4466189087249,10.828573726883574,20.437471,19.1816,17.59477,1.5868301,14.122776,68.300705,8.077323,,,,,,1.0,1.000000011920929,249.55227051113997
3927523055598059520,190.0713384949488,10.979407613661175,20.402134,19.011011,17.385012,1.6259995,13.021185,130.84528,9.389042,,,,,,1.0,1.000000011920929,293.0133242351725
3927523463618899584,190.09703914276196,10.993266921206647,20.767548,21.007832,20.648474,0.35935783,4.6567645,3.1135757,1.0509636,,,,,,3.8749466e-05,0.5203616228028918,284.6912602492397
3927544049398945536,190.41353504176976,11.007711366802146,17.282766,17.847746,16.264177,1.5835686,6.035805,889.07336,1.5065914,,,,,,0.0,0.8839548349380493,213.70501831974374
3927549989337214848,190.29035614884606,11.168900235184866,18.673027,19.832882,17.327927,2.5049553,2.1960893,19.7214,1.7021416,0.27089926804756287,0.45844263,1.5748824795410847,0.39650524,1.6203645,6.0085614e-10,0.9000000119209289,210.49747956089251
3927555285033411328,190.69986653103564,11.264064613494618,17.98866,18.425436,16.635563,1.7898731,48.195683,29089.143,1.9487146,,,,,,0.0,1.000000011920929,104.17973116049544
3927559163386890624,190.52256933832038,11.291229144480134,20.351645,20.13268,18.632326,1.5003548,3.1105714,4.812645,2.9381428,-1.4033620270863685,1.0736611,0.6437717678788589,0.91348267,1.2033195,0.80048233,0.9985259357967133,135.59172546966377
3927562427563815552,191.22439326271555,10.892319299067667,20.858328,21.42206,19.678286,1.7437744,3.4610102,2.5096822,1.6795357,,,,,,1.1032383e-06,0.8046391831688339,211.07004453333568
3927573250880223872,191.4572477646654,11.099764170873604,20.90342,21.07868,20.035276,1.0434036,3.5167701,2.0733602,1.5535313,,,,,,3.2116826e-05,0.629662914466298,202.6828129667347
3927582051268336128,191.1007565048685,11.091923468578802,20.808546,20.646994,20.11428,0.53271294,4.2571774,6.6890726,1.6394167,-2.4271239286229886,2.3661823,-2.6642939170566793,2.2532554,1.1580085,0.00015344622,0.8636491767573621,143.84815935787685
3927582940326215168,191.15519985119437,11.1563553002511,20.085842,19.992344,18.914465,1.077879,4.5326915,18.946857,2.028562,-0.5891911091603478,1.0735689,0.4925992508743733,1.0272305,1.4785984,0.9977207,1.000000011920929,133.77031684328693
3927586243156337664,191.12282951882406,11.191946538826443,20.90394,20.429575,19.29791,1.1316643,7.2362657,21.50373,2.9702396,-2.0728845414541164,2.369436,-3.7127854108571667,1.7969295,1.3673903,0.8424054,1.000000011920929,120.19794807331412
3927608886225071872,191.82590294945362,11.440320348613936,19.154245,17.704187,16.34193,1.362257,5.498592,56.62911,8.369614,,,,,,1.0,1.000000011920929,261.0862524555267
3927632418349487488,190.93751240523736,11.199160811519715,20.949322,20.004128,18.214838,1.7892895,16.078049,65.27471,6.956022,,,,,,0.009765308,1.000000011920929,102.92781936458147
3927638122066721792,190.889450702694,11.288625009542018,20.90346,20.234888,18.779594,1.4552937,2.1932142,5.0068073,4.319307,,,,,,0.004268093,0.9992079908081382,77.13693591963477
3927644654712728064,190.98322604788825,11.352683284713628,20.940205,20.605108,19.763388,0.8417206,7.724583,14.279945,2.2317746,-3.509597791931622,2.5121136,-1.0434967468401755,1.9549747,1.4275912,0.12984693,1.000000011920929,61.14120896258809
3927647089957919616,191.09555590801486,11.45405415068658,20.89622,21.172274,19.739124,1.4331493,5.8115783,14.044958,1.7843436,-1.4108434934509932,2.1238391,0.4066028764296605,2.0078566,1.3046134,0.06281812,1.000000011920929,58.47018593272317
3927654241079637248,190.70194163627605,11.425790397740696,20.835663,20.671827,19.38525,1.2865772,13.072209,42.155483,2.44429,,,,,,2.2525026e-05,1.000000011920929,71.42080734074713
3927659944795248896,190.91123863449923,11.551390606302153,20.92033,17.74305,16.29311,1.4499397,11.35301,78.04362,43.39335,,,,,,0.0029273857,1.000000011920929,1.5803885069384753
3927659944796149888,190.90631475630582,11.55096247929851,20.365515,20.037941,18.901796,1.1361446,6.7576394,19.350716,2.6013029,,,,,,3.311886e-05,1.000000011920929,2.9812899511760684
3927659944796150016,190.91321190168267,11.549535801148602,19.6361,17.364637,15.913617,1.4510202,4.0874677,20.402342,18.853552,,,,,,0.039644975,1.000000011920929,1.3251718018316796
3927660391471201536,190.9506603010452,11.534785032435876,19.760128,19.768356,18.540333,1.2280235,3.8696856,26.366533,2.0143259,-0.8742468766584784,1.0484031,0.9819870880198086,0.86066645,1.6225257,0.81082475,1.000000011920929,10.987892796614783
3927661040011242368,191.04246210953525,11.578666706736358,19.918486,19.537098,18.399084,1.1380138,5.34925,27.708237,2.736421,-1.391251837550103,1.2051773,0.1765965823654762,1.0095291,1.7676219,0.9938866,1.000000011920929,36.62680070962897
3927661181745489152,190.9508063530611,11.543276703132491,20.435974,20.885006,19.51513,1.3698769,3.392163,7.0120034,1.462569,0.5552991075840779,1.4365952,0.3244251470622177,0.9801692,1.2174283,0.0014046951,0.8575412177338045,10.101708085510761
3927661422263352960,190.912615130518,11.558290940621987,20.276958,18.733055,17.611935,1.1211205,7.509574,73.97947,7.906574,,,,,,0.039644975,1.000000011920929,2.0108852321614727
3927664445920876800,190.90094891488005,11.581687603336858,20.969694,21.494776,20.058031,1.4367447,3.2003663,2.8399,1.4218451,,,,,,1.0984263e-05,0.7128176869831419,9.562368503543333
3927688360299945984,191.13599323416443,11.751804497505256,20.930851,20.897356,20.131943,0.7654133,3.4829123,2.6924963,1.62651,,,,,,0.00013689572,0.7093182731781622,85.1712924917546
