source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
4860113695696653568,55.399316787485624,-35.916050308108886,20.786503,20.368015,19.413612,0.9544029,9.743409,26.636597,2.5568848,-0.35314002005945955,1.4894212,1.8182361536738618,1.6128838,1.7175717,0.19710717,1.000000011920929,284.2743568094628
4860165170881348608,55.196570731552185,-35.79412568438253,20.737286,18.429644,17.111979,1.3176651,15.415324,32.93412,17.941536,,,,,,1.0,1.000000011920929,210.2098869843662
4860169259688917760,55.472248895558735,-35.729906176131884,19.454407,19.75298,17.752823,2.0001564,144.83528,25913.914,2.5685046,,,,,,1.9014982e-05,0.9000000119209289,270.27591638060017
4860178979199636480,55.073998855785156,-35.7075713574121,20.886732,21.082294,19.799452,1.2828426,3.6645753,1.5345869,1.7515213,,,,,,1.5245698e-05,0.5924907097291437,162.70049117859622
4860191795382550272,55.25361455182198,-35.406977546573295,20.36253,20.965555,19.39688,1.568676,1.7911751,2.4937027,1.4405645,-0.10271076095154122,0.6279147,0.18520018838271257,0.5761302,1.0422591,4.5043823e-08,0.6578838242770421,187.2686959010863
4860221623930993024,55.509471678480026,-35.18612908068271,20.913017,19.565098,18.006897,1.5582008,18.812311,55.47153,8.628504,,,,,,1.0,1.000000011920929,279.3020912474345
4860238219685657728,54.376531883399366,-36.117040849086905,19.80854,18.443308,16.99351,1.4497986,6.964264,41.60638,8.176448,1.1227197354270155,0.81146073,0.0022918144690312193,1.0347527,1.6736492,1.0,1.000000011920929,251.8223261197436
4860239486698763392,54.39188024936501,-36.12105113084916,20.592096,18.737494,17.286114,1.4513798,15.415543,1998.9849,12.845417,,,,,,1.0,1.000000011920929,251.97344900619757
4860243476724345216,54.23574006756519,-36.00762848912694,20.97247,21.883553,19.796675,2.0868778,4.586479,2.2320335,1.5565205,,,,,,1.0433569e-05,0.5689586630934428,231.35227966692636
4860258801168447104,54.248339568835306,-35.83826983986533,20.306076,18.978872,17.480703,1.498169,10.899145,88.900925,8.142531,,,,,,1.0,1.000000011920929,178.1685597795328
4860260794032057472,53.99423203065828,-35.85256312810055,20.724035,21.055546,19.54556,1.509985,2.7158804,1.936463,1.7806386,2.884682468891241,0.89663696,-1.6736516438541713,1.4187808,1.0754874,2.9076866e-10,0.6848016806396671,234.92435171024238
4860268284455219968,54.3826368974882,-35.916803670603755,19.903652,18.556469,17.13759,1.4188786,8.128498,51.985374,7.8862815,-1.1642041861487649,0.8870245,0.29399588646330954,1.1142763,2.3958974,1.0,1.000000011920929,182.85332541919578
4860294191699425408,54.549829486084384,-35.45009201522361,20.862074,20.73612,19.379347,1.3567734,5.41693,3.4886994,2.463738,,,,,,0.001416742,0.9590300518548492,20.961611696203736
4860301613401785984,53.902614576660596,-35.89332540474591,20.995554,21.000397,20.175764,0.82463264,5.406951,2.4477503,1.6176205,,,,,,3.6907724e-05,0.7542722460028156,265.2219595178617
4860324874945779328,53.63135163321065,-35.532691453124045,20.75246,20.07324,18.46763,1.6056099,9.85084,29.557093,4.80826,-0.5937309454757272,1.5471692,-0.4998192479611258,1.8723379,1.5075055,0.9994925,1.000000011920929,293.16816301491696
4860329685308659456,53.700167988369444,-35.558575488517306,19.366318,17.387362,16.02274,1.3646221,7.883546,63.39767,13.642667,,,,,,1.0,1.000000011920929,274.1399090237599
4860332743325859456,53.83297024248043,-35.39277709850767,20.530596,19.43486,17.960592,1.474268,12.681225,43.38154,6.479247,,,,,,1.0,1.000000011920929,233.3523584648018
4860345834386171776,54.42779949126189,-35.3202544420562,20.595198,18.488476,16.912914,1.5755615,23.73846,168.31381,17.554644,,,,,,1.0,1.000000011920929,73.89323768148287
4860347277494681984,54.22631602916868,-35.37470780023772,20.923922,17.54376,16.29801,1.2457504,21.550877,28.105255,46.137794,,,,,,1.0,1.000000011920929,119.57463863379805
4860352225296630912,54.004591360654764,-35.42862296725599,20.861748,20.83602,20.041954,0.7940655,6.0464163,5.3519235,1.6382421,,,,,,0.00020376974,0.8627045079746907,181.92831517600456
4860355622615195648,54.060232623434814,-35.267946145879634,20.900305,20.490248,19.245882,1.2443657,9.234975,25.522787,2.9899,0.06960951708079288,1.8002965,1.1508546093253658,2.3634984,1.4096234,0.98565525,1.000000011920929,178.17840579929253
4860373837573341568,54.72522831858919,-35.55926442081203,20.272625,18.652124,17.30577,1.3463535,9.204329,29.779549,9.696765,0.200169717470996,1.1580498,-1.971171474816888,1.3930391,1.8702592,1.0,1.000000011920929,50.03510510357657
4860375143241598464,54.702882423257776,-35.476270501675685,20.897036,20.729053,19.895113,0.8339405,4.0184298,1.9700533,1.9057769,-1.3500508973045422,1.4138364,2.012790006063297,1.6134686,1.1668255,0.0009168035,0.6928328839446797,25.943397429582685
4860376994371696256,54.823682341424224,-35.42501644942204,20.318441,20.55628,19.15646,1.3998203,4.1158085,7.0759063,1.8100032,0.27350894502017653,0.76510566,0.4510817203786951,0.95751506,1.28067,0.004836292,0.9999998962249192,60.4896220994143
4860377136108221184,54.77954644313248,-35.421834033055156,20.936872,19.739872,17.89277,1.8471012,26.933903,914.73486,9.131967,,,,,,0.013439159,0.9000000119209289,47.89666015318608
4860380778239299840,55.136538837126025,-35.3423065237596,20.973852,20.378374,20.731333,-0.35295868,5.7028775,2.4344313,1.781333,,,,,,0.0,0.7008074332637602,157.0758937691694
4860387169150176256,54.66394397523792,-35.451657966203086,20.840185,20.73458,19.528297,1.2062817,6.208341,6.5496154,2.2084854,0.06571704511094995,1.6130092,0.9929356180838351,1.6188567,1.3381003,0.7512773,0.9999983995991824,12.698455988237745
4860402768472990464,54.879838989262296,-35.07250603296252,20.520485,19.39173,18.056503,1.335226,7.4019947,23.556206,6.1230006,-0.6071609287210502,0.9339775,2.338616356512295,1.4198661,1.6532501,0.9999964,1.000000011920929,156.67466502250872
4860405242372206336,55.20979086335655,-35.22480542400059,20.806925,20.007399,18.654572,1.3528271,13.042581,32.12317,4.5705366,0.36585973381406944,1.6432778,1.6138900010328814,2.038295,1.8706391,0.9525025,1.000000011920929,192.0725877225081
4860472346943187072,54.384586936631905,-34.713985038711876,20.667114,19.269857,17.744652,1.5252056,18.163523,52.47145,8.837972,,,,,,1.0,1.000000011920929,275.52970536656846
4860479867429124864,54.81457985399852,-34.769006715236,18.58559,18.806915,18.187943,0.6189728,0.69802076,3.6148705,1.1985935,0.27433815886553203,0.118924074,-1.1693416155015304,0.16552676,1.1879996,4.091719e-11,0.5680983805742821,253.152881646541
4861108861094377088,53.81324622158866,-35.23776093282565,20.75126,20.880852,19.689913,1.190939,4.77475,6.126187,1.7624209,-0.656788236056462,0.86972463,0.790751464109695,1.1813655,1.2684788,0.0010073642,0.9999889470915894,250.56270398463877
4861223210305707008,54.34034306828541,-34.69680651429431,20.310501,19.000185,17.432732,1.5674534,10.809195,51.29392,8.385353,1.7123238318551457,1.3712488,1.928043974699604,1.5887604,1.8519182,1.0,1.000000011920929,285.09202701694016
4860063019379498496,55.00237722077462,-36.12635983448025,20.859638,19.671976,17.93189,1.7400856,18.484566,90.657364,8.4071865,,,,,,1.0,1.000000011920929,269.16517996617296
4860070024469898112,55.00202205417326,-35.89513679378218,17.798979,17.95966,16.86081,1.0988503,11.762441,2624.6804,1.6242597,,,,,,0.0,0.9545558214187622,196.2091709536348
4860073808336847744,54.70338855979705,-36.043308232040765,20.808731,19.58951,17.99932,1.5901909,17.458067,1032.8854,7.8265224,,,,,,1.0,1.000000011920929,216.0545489320501
4860080749002398976,54.85741809376619,-35.90933081087268,20.36586,20.015865,19.081476,0.9343891,2.176996,2.925482,2.3750095,-0.5937591699683884,0.5081065,0.1667862921495071,0.6703902,1.1354022,0.1270506,0.8935854445908632,180.15654327712286
4860166339112007936,55.21007111070181,-35.748437332566354,19.866766,18.90859,17.71803,1.1905594,8.115223,47.445587,4.79866,0.40208425056031694,0.8088086,0.6898407251217564,1.1837366,2.179919,1.0,1.000000011920929,204.26109667614384
4860188947818745472,55.1138514128637,-35.56317103420647,20.695063,21.309958,19.676287,1.6336708,3.398952,8.138581,1.4874103,0.6106675907824202,0.979305,-0.062030178004007834,1.0434606,1.4887795,0.0056704134,0.872446161258775,150.89705960881878
4860193139707890432,55.20920864693756,-35.33914204718401,18.666067,19.146196,17.92562,1.2205772,1.0150219,6.979986,1.2985458,1.330011831724568,0.14814927,2.062215245569851,0.1857838,1.2450707,4.0774403e-08,0.7591272852999197,178.1832286974761
4860243614164583040,54.19247136858995,-35.99931277024108,17.861578,14.612153,13.229992,1.3821611,10.271876,163.13396,44.443344,,,,,,1.0,1.000000011920929,235.2861117278513
4860266841347714688,54.61892882675267,-35.84443627437823,20.549656,19.893866,18.31265,1.5812149,8.597488,29.035458,4.6305437,-1.3415269980591462,1.0652329,0.2696028208201875,1.5662473,1.6235416,0.9999671,1.000000011920929,142.70648694704096
4860291511639862144,54.444664221685755,-35.57841686663484,20.960043,21.028748,19.809395,1.2193527,7.4424105,8.073965,1.8954551,1.1757734656496215,1.6246672,-0.8519093059046805,1.9512956,1.3422636,0.59614545,1.0000000115465593,69.64869236887077
4860294535294910080,54.4247346815456,-35.5544638010099,17.356361,18.763933,15.608989,3.1549444,42.817703,35939.043,2.302911,,,,,,0.0,0.9000000119209289,69.04070121723514
4860306801723018112,53.73333510186772,-35.7704981806448,20.520151,19.28828,17.529308,1.7589722,26.509447,225.01715,8.87066,,,,,,0.039644975,1.000000011920929,285.774735520913
