source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
1013215598676551808,139.16618414844461,50.44835183624137,20.75149,20.206411,18.596994,1.609417,11.710152,243.99298,4.2601533,,,,,,0.00046692093,1.000000011920929,256.4490116430618
1018206316316161536,140.6684059608474,49.88255282122244,20.678589,20.87188,19.331366,1.540514,1.9048845,3.2193031,2.0627465,-0.8693444799858556,1.1905442,-2.037359106951781,0.9320631,1.0613108,4.8555366e-06,0.9331812637209969,281.144623767766
1018234495596761088,140.99448574981642,50.39434881068446,20.89379,19.184929,17.595745,1.5891838,24.918404,53.902905,12.27824,,,,,,1.0,1.000000011920929,168.35576453222134
1018257752844136320,141.4181148645161,50.01874030684903,19.361044,19.747353,18.762308,0.9850445,1.3503066,3.8448548,1.2387416,-0.9263870321486276,0.31975538,0.584590762632165,0.34652045,1.1530948,1.6960372e-06,0.7037273570405242,286.1486866281379
1018291498402519552,142.18343458929445,50.494626598646406,20.973518,20.265142,18.53368,1.7314625,15.205827,30.143444,5.375005,,,,,,0.020123783,1.000000011920929,297.60532765122196
1018292941511919232,141.90291267395466,50.40368387647829,20.620491,19.440786,17.888205,1.5525818,15.077017,55.00062,7.3630266,,,,,,1.0,1.000000011920929,269.0804158933772
1018294208527262976,141.86069237020251,50.49184938346088,20.77976,21.55814,19.707392,1.8507481,5.114145,5.3608227,1.4843032,2.9005992914891094,1.7915832,-5.788114864568353,2.0811555,1.1985104,5.34724e-06,0.7703487898385469,251.32952075019898
1018320532381451136,141.43500953580607,50.466655766443054,20.937819,21.408644,20.160975,1.2476692,4.4181604,2.242449,1.330938,,,,,,2.2474731e-05,0.5360330957683757,198.5784684693639
1018321322655799808,141.45378645814256,50.531273866497116,19.567686,19.614998,18.112005,1.5029926,1.9166237,1.5629814,2.30303,,,,,,0.000115573996,0.5986293624482043,190.47021995291993
1018352693096440576,142.17311168066865,50.83688030741888,20.109335,19.124537,17.539745,1.5847912,9.206194,104.635735,6.2842913,1.5360270384108377,1.3146937,-0.017709673493897547,1.095814,2.9313123,1.0,1.000000011920929,270.5637430321491
1018358598677326848,142.0632005509559,50.99301160665592,20.968142,21.344604,19.905012,1.4395924,4.637271,26.71791,1.6333585,,,,,,5.4930806e-06,0.960015070438385,250.07075393352773
1018368910892958976,141.84422848036252,50.959754753745514,20.421272,19.151031,17.841887,1.309145,12.949725,49.201168,6.8651214,,,,,,0.9918105,1.000000011920929,214.881344519213
1018370938117507200,142.05422575269841,51.09468377634973,16.235785,16.783426,14.984811,1.7986155,60.384117,178156.02,1.770236,,,,,,0.0,1.000000011920929,250.14888011143324
1018981201430821888,140.4922874123576,50.306574958517615,20.864985,19.845753,18.40545,1.4403019,22.775436,50.85662,5.90955,,,,,,0.0043111797,1.000000011920929,171.49111037050375
1018981648107008384,140.5171810014622,50.363856811299556,19.84584,18.348003,16.986984,1.3610191,7.620943,78.37692,8.739473,-2.2146920006017687,1.0123029,0.455727947255273,1.0333438,2.0678167,1.0,1.000000011920929,156.80834957299047
1019008483061717376,140.57429293604523,50.77119691926705,19.355495,17.383812,15.894977,1.4888353,7.8306284,66.89029,14.653785,,,,,,1.0,1.000000011920929,53.546411321349446
1019036658048539904,139.6710728906667,50.549715525222084,20.873566,19.771776,18.06499,1.7067871,17.003492,89.272224,7.5936804,,,,,,0.019588511,1.000000011920929,174.41925156487352
1019048546516858240,140.14757316529568,50.66260603586336,20.89633,19.768663,18.22132,1.5473442,13.571511,44.286373,6.994543,,,,,,0.007902237,1.000000011920929,99.55372109500954
1019078714368268800,140.23870306487856,51.16026526073655,19.610601,20.35007,17.911562,2.438509,59.469547,4637.7393,2.3799403,,,,,,0.0,0.9000000119209289,64.24736886791428
1019087849762427776,140.92935112743675,50.74407404325136,20.996126,19.225746,17.717607,1.5081387,25.428244,111.97525,12.3258,,,,,,1.0,1.000000011920929,90.02877565555357
1019126749281375744,141.80838118123788,51.210416370323856,20.94225,20.11261,18.349245,1.7633648,16.111057,37.691513,6.142914,,,,,,0.004211575,1.000000011920929,216.91128243093272
1019179040508417792,140.64691374239047,51.42626759687551,20.681765,21.301588,19.475037,1.8265514,2.8402698,3.0524538,1.6888642,0.2826987077993972,1.1515771,-2.512886727701129,0.84902364,1.1105547,7.638064e-07,0.8055410851281429,117.11242856573114
1019184198764569344,140.75611745227565,51.53350513994414,20.96873,21.380219,20.070189,1.31003,5.6632247,9.2812605,1.4594533,,,,,,4.7081412e-05,0.8556719839571915,147.81619349090343
1019189588949827584,141.22169302608822,51.47323647154739,20.86401,21.352928,19.823277,1.5296516,3.4459715,2.1341238,1.5600309,0.5413717518460344,2.4853923,-3.7479708783126933,1.4071144,1.1751994,8.636574e-07,0.6480271391658616,170.64643719575054
1019208113143578752,140.79137482576112,51.60793772044442,20.777542,20.582455,18.907476,1.6749783,10.136571,20.300917,3.2243073,3.3857775525485714,2.4095812,-0.9993328280498341,1.3956826,1.7201194,0.87483376,1.000000011920929,167.67001476289542
1019218073172479104,140.97667000251985,51.864777894978594,20.937502,22.061579,19.551311,2.5102673,7.2454166,3.4799366,1.7665313,,,,,,1.5725689e-05,0.8583329617823208,239.12005844099366
1019222372433655040,139.17234666873304,50.58203973466871,20.676271,20.885323,19.934706,0.95061684,2.4447837,3.1815183,1.4315751,1.1739000290720416,1.0526007,-1.2398017273818027,0.8711288,0.9980727,2.639175e-05,0.7677259488182453,238.99660028196996
