source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
3626868640435471872,192.27715918089515,-9.480931111469884,20.810102,21.450924,19.625616,1.8253078,3.241829,6.003531,1.6550784,,,,,,9.674597e-06,0.8730283087645453,277.29498011711274
3626870019119224832,192.32999705194698,-9.461968360141588,20.656956,19.585287,17.982672,1.6026154,24.214972,202.62721,6.8882375,,,,,,0.0098839,1.000000011920929,271.8325006588531
3626914923000708864,192.04661969504747,-9.381970207939244,20.85336,21.090254,19.816061,1.2741928,2.634231,1.2613188,1.6773431,,,,,,1.948141e-05,0.5244360431754062,253.83043040032726
3626931759272369792,191.84841012024512,-9.285105015734995,17.883944,18.642996,16.152739,2.4902573,7.0624723,657.7378,2.4339006,,,,,,0.0,0.9000000119209289,251.75157205756778
3626939803746862208,192.0956560626758,-9.158654174095497,20.634098,19.823795,19.50132,0.32247543,20.83553,46.68185,2.7245226,,,,,,2.8397608e-06,0.9000000119209289,176.53156659974445
3626943682101828608,191.93623522470753,-9.1185862860641,20.921753,20.918682,20.012098,0.9065838,3.6160216,1.035531,1.7001859,,,,,,3.3022607e-05,0.5004432714910744,188.42972406529958
3626959938553985280,192.76659609718016,-9.27913498544893,20.63808,19.232496,17.685415,1.547081,15.236113,153.52191,9.033419,,,,,,1.0,1.000000011920929,269.31957022590893
3626980657476213504,192.66623237690595,-9.031034094586726,20.021597,16.315401,14.901304,1.4140968,24.077484,80.86407,69.05161,,,,,,1.0,1.000000011920929,184.80636892154828
3627035525682434816,192.12754181942586,-9.035429800213917,20.841204,21.267275,19.43372,1.8335552,3.5092008,2.0765538,2.0287058,,,,,,2.3516515e-05,0.6183064630776303,133.47262044189375
3627058310484930944,192.62911697862077,-8.803156069393003,20.675385,19.67207,18.108423,1.5636463,15.405184,788.15576,6.3043346,,,,,,0.0018919584,1.000000011920929,132.81884230055846
3627062571091533824,192.93330369788214,-8.724523984336473,20.520914,20.786444,20.200432,0.5860119,2.7816153,5.1082,1.1333463,2.181681128565204,1.8810375,-1.7739304572550036,2.221862,1.066239,2.4709749e-05,0.5994353082204359,227.21029921013846
3627073153890901760,192.53898805041143,-8.64990501342643,20.452238,21.006691,19.271109,1.7355824,3.0713432,5.2327967,1.6844894,-2.2835372338137567,1.1183841,2.883823407988682,0.7803878,1.0750617,9.56477e-06,0.9903258565677947,94.08742033149082
3627076521145808512,192.53155875609633,-8.601644416952398,20.609095,20.910246,19.533287,1.3769588,2.4069524,1.8964536,1.6833482,-4.113994906346172,1.7903786,4.665069782635819,1.127599,1.0803293,5.9368777e-10,0.6652677047252649,93.92100126015728
3627081155415529344,192.7020254553966,-8.547812093281575,20.64865,19.512825,17.960436,1.5523891,14.764541,24.048313,7.0704913,,,,,,1.0,1.000000011920929,153.8841780717349
3627465679541669632,193.01271993947398,-8.308834113836845,19.047586,19.049513,17.31729,1.7322235,5.37687,21.870474,2.7956533,,,,,,0.0003532536,1.000000011920929,280.40721682261164
3674982616429312768,191.74495670087921,-9.0551832598321,20.8698,21.201284,19.941923,1.2593613,3.5599172,1.9350773,1.5237919,-7.761466226160951,2.4939313,-3.5217389014608216,2.3280294,1.117946,1.002737e-06,0.5787457921762568,217.5992732882322
3674988766822496640,191.78659291891148,-8.907128396150187,20.84314,21.157726,19.874422,1.2833042,3.9585109,2.5308142,1.5700983,0.7600553366061643,2.460756,-1.173785980813168,1.6855891,1.0603131,0.00011338818,0.7433946841159852,178.67460192354628
3674994436179535104,191.5083648665337,-8.924346921562757,20.66496,18.751211,17.106712,1.6444988,23.841324,125.83871,15.382468,,,,,,0.039644975,1.000000011920929,266.9015583501127
3675055738248367872,191.53603997197672,-8.634245237620883,19.769245,18.696617,17.198906,1.4977112,8.0649395,46.317604,6.4387336,,,,,,1.0,1.000000011920929,242.91355705201758
3675079510891443072,191.88109403144327,-8.906567256111634,20.737555,20.378605,19.180332,1.1982727,3.7293675,5.2184095,2.7758155,-2.39799742656493,1.6029228,-0.8215178366651481,1.2801228,1.1803151,0.98601633,0.9996133010486431,151.14414042364442
3675083359182151424,191.88602364746902,-8.83014208589486,20.88868,20.51511,18.862482,1.652628,3.022833,1.5368538,3.743814,-4.048245091131407,1.9886898,-1.208402129683797,1.8415016,1.0540837,0.97503936,0.5929778827269946,137.24992311835132
3675085248967774976,191.97820200841142,-8.779373460329337,18.536465,18.893333,17.011284,1.8820496,10.014397,685.27014,2.2371418,,,,,,3.8762564e-06,0.9000000119209289,102.02025295738072
3675088066466438784,192.10214338918408,-8.769736668940702,20.73293,20.755117,19.523561,1.2315559,5.9630685,9.680545,1.992758,-0.7593906021138942,2.2227619,-6.251495927023447,1.7503651,1.2694057,0.0016166148,1.0000000119209242,63.6568149928297
3675097863288546304,191.87294962456272,-8.74233547036487,20.885626,19.863981,18.282978,1.5810032,17.032269,47.58427,6.485043,,,,,,0.99870336,1.000000011920929,132.26146113184006
