source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,phot_bp_rp_excess_factor,pmra,pmra_error,pmdec,pmdec_error,ruwe,classprob_dsc_combmod_galaxy,model_c_score,radius_kpc
4854360913421757184,50.9880591193501,-37.99529450362598,20.301039,20.362936,19.93743,0.4255066,1.505642,3.5927284,1.2734104,-0.7338999455047962,0.6892047,1.5879599227399774,0.9278188,1.0394723,1.4957237e-12,0.6106798964098837,284.93690844605135
4854400775013838464,50.520191954007615,-37.86988067402099,20.910498,20.143188,18.368341,1.774847,17.1723,46.14227,5.8462224,,,,,,0.00094999786,1.000000011920929,232.23259881388344
4854409738609578880,50.17730326857791,-37.85853643733772,20.917881,20.969154,20.495735,0.4734192,3.3717084,2.8233058,1.3127369,-3.7205643531499697,2.235169,4.359883765537618,2.9517138,1.1844747,2.7450998e-11,0.5445418655716427,262.385030049426
4854423177563674496,50.64962714984758,-37.8729425566821,20.41164,18.93232,18.046988,0.8853321,16.270632,74.78305,6.548655,,,,,,0.034766346,1.000000011920929,229.55193865303318
4854427536955533568,50.5648027067784,-37.790471596875264,20.92865,21.012691,19.82729,1.1854019,3.0770397,1.177801,1.8319962,,,,,,2.9251503e-05,0.5232891084852921,203.20137471966834
4854436539205385984,50.670927431382815,-37.590366234703005,17.608255,18.14478,16.820808,1.3239708,2.0419853,80.023926,1.3117888,1.7155342457814908,0.19236945,-1.252787511945165,0.25783226,2.536663,2.2600446e-09,0.767073255777359,131.95737482649423
4854443582953422976,50.61054437156645,-37.53387891252605,20.735197,20.81906,19.644089,1.1749706,2.3757043,1.1939194,1.821198,4.439967220541726,1.1335949,-0.3889578110398212,1.8157986,1.1057703,1.6722316e-07,0.5260589284569746,113.79220661365899
4854458121417128448,50.618585777590134,-37.190768106799645,19.07985,19.307693,18.045801,1.2618923,1.7221348,9.499835,1.6789529,0.10028749845113015,0.22049089,-0.04887793952370682,0.30229226,1.3182614,0.0032748731,0.987371754646282,16.278990448615627
4854479763756817408,51.261652010101066,-37.51984349629212,19.493523,20.759895,18.285078,2.4748173,1.2320602,2.6087773,1.5070189,1.83261888762278,0.25446326,0.2847727404234881,0.3676604,1.021317,5.5135193e-13,0.6214097070068647,193.84535897675588
4854483478903419264,51.112288936804326,-37.483211121372584,20.913313,21.48102,19.783894,1.6971264,6.711005,4.8884563,1.6211044,,,,,,2.753448e-05,0.9515011857969671,153.27115857387008
4854483921285184000,51.12054079168019,-37.4290547181716,20.9332,20.09394,18.61213,1.4818115,15.911394,36.587616,5.140757,,,,,,0.91175497,1.000000011920929,144.40240112548875
4854498318014824320,51.63046118965251,-37.39336472151506,20.771101,20.960278,20.411995,0.5482826,4.764932,16.14424,1.1951973,2.092420609356387,1.5997669,0.1965276588816098,1.3684422,1.1340691,8.345605e-07,0.6,270.2708009571223
4854501174169904896,51.630454985199684,-37.27736749727447,19.409548,17.695438,16.493084,1.2023544,6.054403,65.405205,9.693796,-2.4909653221928107,0.6925554,1.0177356144106793,0.8249787,2.095018,1.0,1.000000011920929,263.87926089806115
4854517666844321920,51.509241668778024,-37.13890829972064,19.409647,19.153175,18.14827,1.0049057,1.5875192,5.482686,2.2635822,-0.32855297895393093,0.29395336,0.046515386963838085,0.37574726,1.2160662,0.23331048,0.9998510888722049,230.93683467894874
4854521274616839040,51.629635317079455,-37.05862936526877,20.921598,19.750748,18.122028,1.6287193,15.400467,35.362038,7.6788816,,,,,,0.039644975,1.000000011920929,267.94433500213034
4854525805805766272,51.59067026327014,-36.96777893768364,20.915615,20.953068,19.982183,0.9708843,5.1749606,1.942916,1.695083,,,,,,3.9663355e-05,0.6833932836775857,265.63355549017723
4854572401905758208,51.31878050152532,-36.83082099761158,20.660212,21.064472,19.52733,1.5371418,2.7684097,2.0894055,1.6947564,3.0610967669576628,0.69226325,-0.47731482813531606,1.1410307,1.1409101,8.36796e-08,0.7182259235038094,220.24913663794928
4854590990526468224,51.36341182681609,-36.7074870289952,20.748613,18.83966,17.512152,1.3275089,19.85286,1011.0179,12.502385,,,,,,1.0,1.000000011920929,256.8561732266354
4854592708512810624,51.396960108112665,-36.652455296971034,18.124926,17.796318,16.981642,0.8146763,48.43306,9040.9375,2.1880457,,,,,,0.000617634,1.000000011920929,276.6320787652069
